dataset,index,question,correct_answer_letter,correct_answer_context,returned_answer,answer_judgment,context_judgment,context_extraction
egzamin_wstepny_adwokacki_radcowski_2022,40,"Question: Zgodnie z Kodeksem cywilnym, samoistny posiadacz gruntu, ktÛry wzniÛs≥ na powierzchni lub pod powierzchniπ gruntu budynek lub inne urzπdzenie o wartoúci przenoszπcej znacznie wartoúÊ zajÍtej na ten cel dzia≥ki:
    
            a) moøe øπdaÊ, aby w≥aúciciel przeniÛs≥ na niego w≥asnoúÊ zajÍtej dzia≥ki za odpowiednim wynagrodzeniem, jeøeli samoistny posiadacz by≥ w dobrej wierze
            b) nigdy nie moøe øπdaÊ, aby w≥aúciciel przeniÛs≥ na niego w≥asnoúÊ zajÍtej dzia≥ki
            c) moøe øπdaÊ, aby w≥aúciciel przeniÛs≥ na niego w≥asnoúÊ zajÍtej dzia≥ki nawet bez wynagrodzenia, rÛwnieø wÛwczas, gdy samoistny posiadacz by≥ w z≥ej wierze.
            ",A,art. 231 ß 1 k.c.,"Poprawna odpowiedü to:

a) moøe øπdaÊ, aby w≥aúciciel przeniÛs≥ na niego w≥asnoúÊ zajÍtej dzia≥ki za odpowiednim wynagrodzeniem, jeøeli samoistny posiadacz by≥ w dobrej wierze.

WybÛr a) jest poprawny, poniewaø zgodnie z art. 231 ß 1 Kodeksu cywilnego, samoistny posiadacz gruntu w dobrej wierze, ktÛry wzniÛs≥ na powierzchni lub pod powierzchniπ gruntu budynek lub inne urzπdzenie o wartoúci przenoszπcej znacznie wartoúÊ zajÍtej na ten cel dzia≥ki, moøe øπdaÊ, aby w≥aúciciel przeniÛs≥ na niego w≥asnoúÊ zajÍtej dzia≥ki za odpowiednim wynagrodzeniem.

Referencja: Kodeks cywilny, Art. 231 ß 1.",True,True,[231]
egzamin_wstepny_adwokacki_radcowski_2022,41,"Question: Zgodnie z Kodeksem cywilnym, roszczenie w≥aúciciela przeciwko uøytkownikowi o  naprawienie szkody z powodu pogorszenia rzeczy albo o zwrot nak≥adÛw na rzecz przedawniajπ siÍ z up≥ywem:
    
            a) roku od dnia zwrotu rzeczy
            b) dwÛch lat, bez wzglÍdu na to, czy rzecz zosta≥a zwrÛcona
            c) trzech lat od dnia, w ktÛrym rzecz mia≥a zostaÊ zwrÛcona. 
            ",A,art. 263 k.c.,"Poprawna odpowiedü to:

b) dwÛch lat, bez wzglÍdu na to, czy rzecz zosta≥a zwrÛcona

Wyjaúnienie:
Zgodnie z art. 263 Kodeksu cywilnego, roszczenie w≥aúciciela przeciwko uøytkownikowi o naprawienie szkody z powodu pogorszenia rzeczy albo o zwrot nak≥adÛw na rzecz przedawnia siÍ z up≥ywem dwÛch lat od dnia zwrotu rzeczy, niezaleønie od tego, czy rzecz zosta≥a faktycznie zwrÛcona. Przedawnienie to dotyczy sytuacji, gdy w≥aúciciel øπda naprawienia szkody lub zwrotu nak≥adÛw od uøytkownika.

Przepis prawa: Art. 263 Kodeksu cywilnego",False,True,[263]
egzamin_wstepny_adwokacki_radcowski_2022,42,"Question: Zgodnie z Kodeksem cywilnym, jeøeli z powodu nadzwyczajnej zmiany stosunkÛw spe≥nienie úwiadczenia by≥oby po≥πczone z nadmiernymi trudnoúciami albo grozi≥oby jednej ze stron raøπcπ stratπ, czego strony nie przewidywa≥y przy zawarciu umowy, sπd moøe po rozwaøeniu interesÛw stron, zgodnie z zasadami wspÛ≥øycia spo≥ecznego:
    
            a) oznaczyÊ sposÛb wykonania zobowiπzania, wysokoúÊ úwiadczenia, nie moøe jednak orzec o rozwiπzaniu umowy,
            b) oznaczyÊ sposÛb wykonania zobowiπzania, wysokoúÊ úwiadczenia lub nawet orzec o rozwiπzaniu umowy
            c) oznaczyÊ sposÛb wykonania zobowiπzania, wysokoúÊ úwiadczenia lub nawet orzec o rozwiπzaniu umowy, tylko wtedy, gdy z takim øπdaniem wystπpi konsument przeciwko przedsiÍbiorcy.
            ",B,art. 3571 k.c. ,"Zgodnie z Kodeksem cywilnym, jeøeli z powodu nadzwyczajnej zmiany stosunkÛw spe≥nienie úwiadczenia by≥oby po≥πczone z nadmiernymi trudnoúciami albo grozi≥oby jednej ze stron raøπcπ stratπ, czego strony nie przewidywa≥y przy zawarciu umowy, sπd moøe po rozwaøeniu interesÛw stron, zgodnie z zasadami wspÛ≥øycia spo≥ecznego:

b) oznaczyÊ sposÛb wykonania zobowiπzania, wysokoúÊ úwiadczenia lub nawet orzec o rozwiπzaniu umowy

Sπd moøe zatem zdecydowaÊ o zmianie sposobu wykonania zobowiπzania, ustaleniu wysokoúci úwiadczenia lub nawet rozwiπzaniu umowy w sytuacji nadzwyczajnej zmiany stosunkÛw, ktÛra powoduje nadmierne trudnoúci lub raøπcπ stratÍ jednej ze stron, a ktÛrej strony nie przewidywa≥y przy zawarciu umowy. Decyzja sπdu bÍdzie oparta na rozwaøeniu interesÛw stron i zasadach wspÛ≥øycia spo≥ecznego.

Relevant article in the Polish Civil Code: Art. 3571",True,True,[3571]
egzamin_wstepny_adwokacki_radcowski_2022,43,"Question: Zgodnie z Kodeksem cywilnym, w braku odmiennej umowy d≥uønicy zobowiπzani do úwiadczenia podzielnego sπ odpowiedzialni za jego spe≥nienie:
    
            a) w czÍúciach rÛwnych, nawet jeøeli wzajemne úwiadczenie wierzyciela jest niepodzielne
            b) solidarnie, jeøeli wzajemne úwiadczenie wierzyciela jest niepodzielne
            c) proporcjonalnie, zaleønie od wartoúci úwiadczenia kaødego z d≥uønikÛw, nawet jeøeli wzajemne úwiadczenie wierzyciela jest niepodzielne.
            ",B,art. 380 ß 2 k.c.,"Zgodnie z art. 380 ß 2 Kodeksu cywilnego, w braku odmiennej umowy, d≥uønicy zobowiπzani do úwiadczenia podzielnego sπ odpowiedzialni za jego spe≥nienie solidarnie, jeøeli wzajemne úwiadczenie wierzyciela jest niepodzielne. Oznacza to, øe w przypadku úwiadczenia podzielnego, d≥uønicy sπ odpowiedzialni solidarnie za jego spe≥nienie, nawet jeúli wzajemne úwiadczenie wierzyciela jest niepodzielne.

W kontekúcie pytania, odpowiedü brzmi:
b) solidarnie, jeøeli wzajemne úwiadczenie wierzyciela jest niepodzielne

Zasada solidarnej odpowiedzialnoúci d≥uønikÛw za spe≥nienie úwiadczenia podzielnego jest uregulowana w art. 380 ß 2 Kodeksu cywilnego.",True,True,[380]
egzamin_wstepny_adwokacki_radcowski_2022,44,"Question: Zgodnie z Kodeksem cywilnym, wzorzec umowy powinien byÊ sformu≥owany jednoznacznie i w sposÛb zrozumia≥y; postanowienia niejednoznaczne t≥umaczy siÍ na korzyúÊ:
    
            a) konsumenta; tej zasady nie stosuje siÍ w postÍpowaniu w sprawach o uznanie postanowieÒ wzorca umowy za niedozwolone
            b) konsumenta; tÍ zasadÍ stosuje siÍ rÛwnieø w postÍpowaniu w sprawach o uznanie postanowieÒ wzorca umowy za niedozwolone
            c) konsumenta lub przedsiÍbiorcy, zaleønie od tego, czy konsument mia≥ wp≥yw na treúÊ wzorca umowy; tÍ zasadÍ stosuje siÍ rÛwnieø w postÍpowaniu w sprawach o uznanie postanowieÒ wzorca umowy za niedozwolone.  
            ",A,art. 385 ß 2 k.c.,"Poprawna odpowiedü to opcja:

b) konsumenta; tÍ zasadÍ stosuje siÍ rÛwnieø w postÍpowaniu w sprawach o uznanie postanowieÒ wzorca umowy za niedozwolone.

Wybieram tÍ odpowiedü, poniewaø zgodnie z art. 385 ß 2 Kodeksu cywilnego, wzorzec umowy powinien byÊ sformu≥owany jednoznacznie i w sposÛb zrozumia≥y. Postanowienia niejednoznaczne t≥umaczy siÍ na korzyúÊ konsumenta. Jednakøe zasady tej nie stosuje siÍ w postÍpowaniu w sprawach o uznanie postanowieÒ wzorca umowy za niedozwolone.

Zatem, w przypadku postÍpowania dotyczπcego uznanie postanowieÒ wzorca umowy za niedozwolone, zasada interpretacji na korzyúÊ konsumenta nie bÍdzie mia≥a zastosowania, co potwierdza wybÛr odpowiedzi b) w pytaniu.",False,True,[385]
egzamin_wstepny_adwokacki_radcowski_2022,45,"Question: Zgodnie z Kodeksem cywilnym, umowa o úwiadczenie niemoøliwe jest niewaøna; strona, ktÛra w chwili zawarcia umowy wiedzia≥a o niemoøliwoúci úwiadczenia, a drugiej strony z b≥Ídu nie wyprowadzi≥a:
    
            a) obowiπzana jest do naprawienia szkody, ktÛrπ druga strona ponios≥a przez to, øe zawar≥a umowÍ nie wiedzπc o niemoøliwoúci úwiadczenia
            b) nie jest obowiπzana do naprawienia szkody, ktÛrπ druga strona ponios≥a przez to, øe zawar≥a umowÍ nie wiedzπc o niemoøliwoúci úwiadczenia
            c) nie jest obowiπzana do naprawienia szkody, ktÛrπ druga strona ponios≥a przez to, øe zawar≥a umowÍ nie wiedzπc o niemoøliwoúci úwiadczenia; nie dotyczy to kosztÛw zawarcia umowy przedwstÍpnej w formie aktu notarialnego.
            ",A,art. 387 ß 2 k.c.,"Poprawna odpowiedü to:

a) obowiπzana jest do naprawienia szkody, ktÛrπ druga strona ponios≥a przez to, øe zawar≥a umowÍ nie wiedzπc o niemoøliwoúci úwiadczenia

Zgodnie z art. 387 ß 2 Kodeksu cywilnego, umowa o úwiadczenie niemoøliwe jest niewaøna. Strona, ktÛra w chwili zawarcia umowy wiedzia≥a o niemoøliwoúci úwiadczenia, a drugiej strony z b≥Ídu nie wyprowadzi≥a, jest obowiπzana do naprawienia szkody, ktÛrπ druga strona ponios≥a przez to, øe zawar≥a umowÍ nie wiedzπc o niemoøliwoúci úwiadczenia.

Umowa o úwiadczenie niemoøliwe jest uregulowana w art. 387 Kodeksu cywilnego.",True,True,[387]
egzamin_wstepny_adwokacki_radcowski_2022,46,"Question: Zgodnie z Kodeksem cywilnym, jeøeli ten, kto bez podstawy prawnej uzyska≥ korzyúÊ majπtkowπ kosztem innej osoby, rozporzπdzi≥ korzyúciπ na rzecz osoby trzeciej (a w chwili wyzbycia siÍ korzyúci nie powinien by≥ liczyÊ siÍ z obowiπzkiem zwrotu), obowiπzek wydania korzyúci:
    
            a) zawsze przechodzi na tÍ osobÍ trzeciπ,
            b) przechodzi na tÍ osobÍ trzeciπ, jeøeli to rozporzπdzenie by≥o bezp≥atne
            c) przechodzi na tÍ osobÍ trzeciπ, nawet jeøeli to rozporzπdzenie by≥o odp≥atne.
            ",B,art. 407 w zw. z art. 409 k.c.,"Poprawna odpowiedü to:

b) przechodzi na tÍ osobÍ trzeciπ, jeøeli to rozporzπdzenie by≥o bezp≥atne

WybÛr b) jest poprawny zgodnie z przepisami Kodeksu cywilnego, a konkretnie z art. 407. Zgodnie z tym artyku≥em, obowiπzek wydania korzyúci przechodzi na osobÍ trzeciπ, jeøeli rozporzπdzenie by≥o bezp≥atne. Natomiast w przypadku, gdy rozporzπdzenie by≥o odp≥atne, obowiπzek wydania korzyúci nie przechodzi na tÍ osobÍ trzeciπ.

Artyku≥: Art. 407 Kodeksu cywilnego.",True,True,"[407, 409]"
egzamin_wstepny_adwokacki_radcowski_2022,47,"Question: Zgodnie z Kodeksem cywilnym, kto (nie bÍdπc osobπ, na ktÛrej ciπøy szczegÛlny obowiπzek chronienia dobra, nawet z naraøeniem na osobiste niebezpieczeÒstwo) zniszczy≥ lub uszkodzi≥ cudzπ rzecz albo zabi≥ lub zrani≥ cudze zwierzÍ w celu odwrÛcenia od siebie lub od innych niebezpieczeÒstwa groøπcego bezpoúrednio od tej rzeczy lub zwierzÍcia, ten nie jest odpowiedzialny za wynik≥π stπd szkodÍ:
    
            a) nawet wtedy, gdy niebezpieczeÒstwo sam wywo≥a≥, a niebezpieczeÒstwu nie moøna by≥o inaczej zapobiec i jeøeli ratowane dobro jest przynajmniej tak samo waøne, jak dobro naruszone
            b) jeøeli niebezpieczeÒstwa sam nie wywo≥a≥, nawet jeøeli niebezpieczeÒstwu moøna by≥o inaczej zapobiec, o ile ratowane dobro jest przynajmniej tak samo waøne, jak dobro naruszone
            c) jeøeli niebezpieczeÒstwa sam nie wywo≥a≥, a niebezpieczeÒstwu nie moøna by≥o inaczej zapobiec i jeøeli ratowane dobro jest oczywiúcie waøniejsze aniøeli dobro naruszone. 
            ",C,art. 424 k.c.,"Odpowiedü: b) jeøeli niebezpieczeÒstwa sam nie wywo≥a≥, nawet jeøeli niebezpieczeÒstwu moøna by≥o inaczej zapobiec, o ile ratowane dobro jest przynajmniej tak samo waøne, jak dobro naruszone.

Wybieram odpowiedü b), poniewaø zgodnie z art. 424 Kodeksu cywilnego, osoba, ktÛra zniszczy≥a lub uszkodzi≥a cudzπ rzecz lub zabi≥a/zrani≥a cudze zwierzÍ w celu odwrÛcenia niebezpieczeÒstwa, nie ponosi odpowiedzialnoúci za wynik≥π stπd szkodÍ, jeúli niebezpieczeÒstwa sama nie wywo≥a≥a, a niebezpieczeÒstwu moøna by≥o inaczej zapobiec, o ile ratowane dobro jest przynajmniej tak samo waøne, jak dobro naruszone.

Zatem, w sytuacji opisanej w pytaniu, osoba nie jest odpowiedzialna za szkodÍ, jeøeli nie wywo≥a≥a niebezpieczeÒstwa, nawet jeúli mog≥a je inaczej uniknπÊ, pod warunkiem, øe ratowane dobro jest przynajmniej tak samo waøne, jak dobro naruszone.

Przepis prawa: Art. 424 Kodeksu cywilnego.",False,True,[424]
egzamin_wstepny_adwokacki_radcowski_2022,48,"Question: Zgodnie z Kodeksem cywilnym, przedawnienie roszczeÒ osoby ma≥oletniej o naprawienie szkody na osobie wyrzπdzonej czynem niedozwolonym nie moøe skoÒczyÊ siÍ wczeúniej niø z up≥ywem:
    
            a) lat dwÛch od uzyskania przez niπ pe≥noletnoúci
            b) lat trzech od dnia, w ktÛrym przedstawiciel ustawowy tej osoby dowiedzia≥ siÍ o szkodzie i o osobie obowiπzanej do jej naprawienia
            c) lat dziesiÍciu od dnia, w ktÛrym przedstawiciel ustawowy tej osoby dowiedzia≥ siÍ albo przy zachowaniu naleøytej starannoúci mÛg≥ siÍ dowiedzieÊ o szkodzie i o osobie obowiπzanej do jej naprawienia.
            ",A,art. 4421 ß 4 k.c.,"Zgodnie z Kodeksem cywilnym, przedawnienie roszczeÒ osoby ma≥oletniej o naprawienie szkody na osobie wyrzπdzonej czynem niedozwolonym nie moøe skoÒczyÊ siÍ wczeúniej niø z up≥ywem lat dwÛch od uzyskania przez niπ pe≥noletnoúci. Odpowiedü: a) lat dwÛch od uzyskania przez niπ pe≥noletnoúci.

Za podstawÍ prawnπ moøna przytoczyÊ Art. 4421 ß 4 Kodeksu cywilnego, ktÛry stanowi, øe przedawnienie roszczeÒ osoby ma≥oletniej o naprawienie szkody na osobie nie moøe skoÒczyÊ siÍ wczeúniej niø z up≥ywem lat dwÛch od uzyskania przez niπ pe≥noletnoúci.",True,True,[4421]
egzamin_wstepny_adwokacki_radcowski_2022,49,"Question: Zgodnie z Kodeksem cywilnym, d≥uønik, spe≥niajπc úwiadczenie, moøe øπdaÊ od wierzyciela pokwitowania; koszty pokwitowania:
    
            a) ponosi wierzyciel, chyba øe umÛwiono siÍ inaczej
            b) ponosi d≥uønik, chyba øe umÛwiono siÍ inaczej
            c) ponoszπ wierzyciel i d≥uønik zawsze po po≥owie.
            ",B,art. 462 ß 1 i 3 k.c.,"Odpowiedü: a) ponosi wierzyciel, chyba øe umÛwiono siÍ inaczej

Wybieram odpowiedü a), poniewaø zgodnie z art. 464 Kodeksu cywilnego, úwiadczenie do rπk osoby, ktÛra okazuje pokwitowanie wystawione przez wierzyciela, zwalnia d≥uønika, chyba øe by≥o zastrzeøone, iø úwiadczenie ma nastπpiÊ do rπk w≥asnych wierzyciela, albo chyba øe d≥uønik dzia≥a≥ w z≥ej wierze. Oznacza to, øe zazwyczaj koszty pokwitowania ponosi wierzyciel, chyba øe strony umÛwi≥y siÍ inaczej.

Zatem, zgodnie z polskim Kodeksem cywilnym, d≥uønik, spe≥niajπc úwiadczenie, moøe øπdaÊ od wierzyciela pokwitowania, a koszty pokwitowania zazwyczaj ponosi wierzyciel, chyba øe strony umÛwi≥y siÍ inaczej.

Artyku≥: Art. 464 Kodeksu cywilnego",False,False,[464]
egzamin_wstepny_adwokacki_radcowski_2022,50,"Question: Zgodnie z Kodeksem cywilnym, jeøeli wierzytelnoúÊ jest stwierdzona pismem, przelew tej wierzytelnoúci:
    
            a) powinien byÊ rÛwnieø pismem stwierdzony
            b) wymaga formy pisemnej z podpisami notarialnie poúwiadczonymi
            c) wymaga formy pisemnej z datπ pewnπ.
            ",A,art. 511 k.c.,"Poprawna odpowiedü to:

c) wymaga formy pisemnej z datπ pewnπ.

Zgodnie z art. 329 Kodeksu cywilnego, do ustanowienia zastawu na wierzytelnoúci potrzebne jest pisemne zawiadomienie d≥uønika wierzytelnoúci przez zastawcÍ. Forma pisemna z datπ pewnπ jest wymagana w przypadku ustanowienia zastawu na wierzytelnoúci, aby zapewniÊ jasnoúÊ i pewnoúÊ co do zawarcia umowy zastawu. Jest to istotne zabezpieczenie dla wszystkich stron transakcji.",False,False,[329]
egzamin_wstepny_notarialny_2022,1,"Question: Zgodnie z Kodeksem cywilnym, Skarb PaÒstwa:
    
            a) jest osobπ prawnπ
            b) nie jest osobπ prawnπ
            c) jest jednostkπ organizacyjnπ niebÍdπcπ osobπ prawnπ, do ktÛrej stosuje siÍ odpowiednio przepisy o osobach prawnych. 
            ",A,art. 33 k.c.,"Zgodnie z Kodeksem cywilnym, Skarb PaÒstwa jest jednostkπ organizacyjnπ niebÍdπcπ osobπ prawnπ, do ktÛrej stosuje siÍ odpowiednio przepisy o osobach prawnych. Odpowiedü poprawna to:

c) jest jednostkπ organizacyjnπ niebÍdπcπ osobπ prawnπ, do ktÛrej stosuje siÍ odpowiednio przepisy o osobach prawnych.

Skarb PaÒstwa jest podmiotem prawa cywilnego, posiadajπcym pewne prawa i obowiπzki, ale nie jest formalnie osobπ prawnπ. Zgodnie z art. 33 Kodeksu cywilnego, Skarb PaÒstwa jest jednostkπ organizacyjnπ, ktÛrej przepisy szczegÛlne przyznajπ pewne uprawnienia, ale nie nadajπ mu osobowoúci prawnej. Natomiast z art. 40 wynika, øe Skarb PaÒstwa nie ponosi odpowiedzialnoúci za zobowiπzania paÒstwowych osÛb prawnych, chyba øe przepis odrÍbny stanowi inaczej.

Przepisy Kodeksu cywilnego dotyczπce Skarbu PaÒstwa moøna znaleüÊ m.in. w art. 33, 40 oraz innych artyku≥ach regulujπcych relacje zwiπzane z mieniem paÒstwowym i odpowiedzialnoúciπ za dzia≥ania zwiπzane z w≥adzπ publicznπ.",False,True,"[33, 40]"
egzamin_wstepny_notarialny_2022,2,"Question: Zgodnie z Kodeksem cywilnym, firmπ osoby fizycznej bÍdπcej przedsiÍbiorcπ:
    
            a) zawsze jest wy≥πcznie jej imiÍ i nazwisko
            b) nigdy nie jest jej imiÍ i nazwisko
            c) jest jej imiÍ i nazwisko; nie wyklucza to w≥πczenia do firmy pseudonimu lub okreúleÒ wskazujπcych na przedmiot dzia≥alnoúci przedsiÍbiorcy, miejsce jej prowadzenia oraz innych okreúleÒ dowolnie obranych. 
            ",C,art. 434 k.c.,"Zgodnie z Kodeksem cywilnym, firmπ osoby fizycznej bÍdπcej przedsiÍbiorcπ jest jej imiÍ i nazwisko. Jednakøe nie wyklucza to w≥πczenia do firmy pseudonimu lub okreúleÒ wskazujπcych na przedmiot dzia≥alnoúci przedsiÍbiorcy, miejsce jej prowadzenia oraz innych okreúleÒ dowolnie obranych. Odpowiedü poprawna to:

c) jest jej imiÍ i nazwisko; nie wyklucza to w≥πczenia do firmy pseudonimu lub okreúleÒ wskazujπcych na przedmiot dzia≥alnoúci przedsiÍbiorcy, miejsce jej prowadzenia oraz innych okreúleÒ dowolnie obranych.

Relevant article: Art. 434 Kodeksu cywilnego.",True,True,[434]
egzamin_wstepny_notarialny_2022,3,"Question: Zgodnie z Kodeksem cywilnym, czynnoúÊ prawna sprzeczna z zasadami wspÛ≥øycia spo≥ecznego, o ile przepis szczegÛlny nie stanowi inaczej:
    
            a) jest niewaøna
            b) jest zawsze waøna
            c) jest bezskuteczna. 
            ",A,art. 58 ß 2 k.c.,"Zgodnie z Kodeksem cywilnym, czynnoúÊ prawna sprzeczna z zasadami wspÛ≥øycia spo≥ecznego jest niewaøna. Oznacza to, øe taka czynnoúÊ prawna nie wywo≥uje øadnych skutkÛw prawnych. Artyku≥ 58 ß 2 Kodeksu cywilnego jasno stwierdza, øe czynnoúÊ prawna sprzeczna z zasadami wspÛ≥øycia spo≥ecznego jest niewaøna, chyba øe w≥aúciwy przepis przewiduje inny skutek.

Zatem odpowiedü na pytanie to:
a) jest niewaøna

Artyku≥ Kodeksu cywilnego: Art. 58 ß 2.",True,True,[58]
egzamin_wstepny_notarialny_2022,4,"Question: Zgodnie z Kodeksem cywilnym, oúwiadczenie woli wyraøone w postaci innej niø elektroniczna, ktÛre ma byÊ z≥oøone innej osobie, jest z≥oøone:
    
            a) zawsze z chwilπ zapoznania siÍ przez niπ z jego treúciπ
            b) z chwilπ, gdy dosz≥o do niej w taki sposÛb, øe mog≥a zapoznaÊ siÍ z jego treúciπ
            c) zawsze z chwilπ jego wyraøenia. 
            ",B,art. 61 ß 1 k.c.,"Poprawna odpowiedü to:

b) z chwilπ, gdy dosz≥o do niej w taki sposÛb, øe mog≥a zapoznaÊ siÍ z jego treúciπ

WybÛr b) jest zgodny z art. 61 ß 1 Kodeksu cywilnego, ktÛry stanowi, øe oúwiadczenie woli, ktÛre ma byÊ z≥oøone innej osobie, jest z≥oøone z chwilπ, gdy dosz≥o do niej w taki sposÛb, øe mog≥a zapoznaÊ siÍ z jego treúciπ. Jest to istotne dla okreúlenia momentu skutecznego z≥oøenia oúwiadczenia woli innej osobie.",True,True,[61]
egzamin_wstepny_notarialny_2022,5,"Question: Zgodnie z Kodeksem cywilnym, prawomocne orzeczenie sπdu stwierdzajπce obowiπzek danej osoby do z≥oøenia oznaczonego oúwiadczenia woli:
    
            a) zastÍpuje to oúwiadczenie
            b) jest tytu≥em egzekucyjnym, podlegajπcym wykonaniu w drodze egzekucji sπdowej,
            c) zastÍpuje to oúwiadczenie tylko wtedy, gdy sπd tak postanowi.    
            ",A,art. 64 k.c.,"Odpowiedü: a) zastÍpuje to oúwiadczenie

WybÛr a) jest poprawny, zgodnie z polskim Kodeksem cywilnym. Zgodnie z art. 64 Kodeksu cywilnego, prawomocne orzeczenie sπdu stwierdzajπce obowiπzek danej osoby do z≥oøenia oznaczonego oúwiadczenia woli, zastÍpuje to oúwiadczenie. Oznacza to, øe samo orzeczenie sπdu stwierdzajπce obowiπzek z≥oøenia oúwiadczenia woli jest wystarczajπce i zastÍpuje samo oúwiadczenie.

Zgodne z: Art. 64 Kodeksu cywilnego.",True,True,[64]
egzamin_wstepny_notarialny_2022,7,"Question: Zgodnie z Kodeksem cywilnym, oúwiadczenie woli z≥oøone przez osobÍ, ktÛra z jakichkolwiek powodÛw znajdowa≥a siÍ w stanie wy≥πczajπcym úwiadome albo swobodne powziÍcie decyzji i wyraøenie woli jest:
    
            a) niewaøne tylko wÛwczas, gdy zosta≥o z≥oøone innej osobie
            b) waøne, lecz nie wywo≥uje skutkÛw prawnych
            c) niewaøne. 
            ",C,art. 82 k.c. ,"Poprawna odpowiedü to:

c) niewaøne.

Oúwiadczenie woli z≥oøone przez osobÍ, ktÛra z jakichkolwiek powodÛw znajdowa≥a siÍ w stanie wy≥πczajπcym úwiadome albo swobodne powziÍcie decyzji i wyraøenie woli, jest niewaøne zgodnie z art. 82 Kodeksu cywilnego. Stan wy≥πczajπcy úwiadome albo swobodne powziÍcie decyzji i wyraøenie woli moøe wynikaÊ z rÛønych przyczyn, takich jak choroba psychiczna, niedorozwÛj umys≥owy lub inne zaburzenia czynnoúci psychicznych. W takiej sytuacji oúwiadczenie woli jest pozbawione mocy prawnej.

**èrÛd≥o:** Art. 82 Kodeksu cywilnego.",True,True,[82]
egzamin_wstepny_notarialny_2022,8,"Question: Zgodnie z Kodeksem cywilnym, jeøeli pe≥nomocnik po wygaúniÍciu umocowania dokona w imieniu mocodawcy z drugπ stronπ czynnoúci prawnej w granicach pierwotnego umocowania, czynnoúÊ prawna jest:
    
            a) zawsze niewaøna,
            b) waøna tylko wtedy, gdy potwierdzi jπ mocodawca
            c) waøna, chyba øe druga strona o wygaúniÍciu umocowania wiedzia≥a lub z ≥atwoúciπ mog≥a siÍ dowiedzieÊ.
            ",C,art. 105 k.c. ,"Poprawna odpowiedü to:

c) waøna, chyba øe druga strona o wygaúniÍciu umocowania wiedzia≥a lub z ≥atwoúciπ mog≥a siÍ dowiedzieÊ.

Wyjaúnienie:
Zgodnie z art. 105 Kodeksu cywilnego, jeøeli pe≥nomocnik po wygaúniÍciu umocowania dokona w imieniu mocodawcy czynnoúci prawnej w granicach pierwotnego umocowania, czynnoúÊ prawna jest waøna, chyba øe druga strona o wygaúniÍciu umocowania wiedzia≥a lub z ≥atwoúciπ mog≥a siÍ dowiedzieÊ. Oznacza to, øe czynnoúÊ prawna dokonana przez pe≥nomocnika po wygaúniÍciu umocowania jest waøna, chyba øe druga strona by≥a úwiadoma tego wygaúniÍcia lub mog≥a siÍ o nim ≥atwo dowiedzieÊ.

Zasada ta wynika z art. 105 Kodeksu cywilnego.",True,True,[105]
egzamin_wstepny_notarialny_2022,9,"Question: Zgodnie z Kodeksem cywilnym, przez czynnoúÊ prawnπ terminy przedawnienia roszczeÒ:
    
            a) nie mogπ byÊ skracane ani przed≥uøane
            b) mogπ byÊ skracane, ale nie mogπ byÊ przed≥uøane
            c) mogπ byÊ przed≥uøane, ale nie mogπ byÊ skracane. 
            ",A,art. 119 k.c.,"Poprawna odpowiedü to:

a) nie mogπ byÊ skracane ani przed≥uøane

WybÛr a) jest poprawny, poniewaø zgodnie z art. 119 Kodeksu cywilnego terminy przedawnienia nie mogπ byÊ skracane ani przed≥uøane przez czynnoúÊ prawnπ. Jest to zasada ogÛlna dotyczπca terminÛw przedawnienia roszczeÒ majπtkowych. Przedawnienie jest uregulowane w art. 117-124 Kodeksu cywilnego, a zasada niezmiennoúci terminÛw przedawnienia wynika bezpoúrednio z art. 119 KC.

Zgodnie z art. 119 KC: ""Terminy przedawnienia nie mogπ byÊ skracane ani przed≥uøane przez czynnoúÊ prawnπ."" Jest to fundamentalna zasada dotyczπca terminÛw przedawnienia roszczeÒ w polskim prawie cywilnym.",True,True,[119]
egzamin_wstepny_notarialny_2022,10,"Question: Zgodnie z Kodeksem cywilnym, roszczenie o zniesienie wspÛ≥w≥asnoúci:
    
            a) nie ulega przedawnieniu, 
            b) ulega przedawnieniu, a termin przedawnienia wynosi lat dziesiÍÊ
            c) ulega przedawnieniu i termin przedawnienia wynosi lat dziesiÍÊ, ale bieg przedawnienia moøe byÊ skrÛcony przez czynnoúÊ prawnπ dokonanπ miÍdzy wspÛ≥w≥aúcicielami. 
            ",A,art. 220 k.c.  ,"Zgodnie z Kodeksem cywilnym, roszczenie o zniesienie wspÛ≥w≥asnoúci nie ulega przedawnieniu (art. 220). Odpowiedü a) jest poprawna. 

Roszczenie o zniesienie wspÛ≥w≥asnoúci jest jednym z roszczeÒ, ktÛre nie podlegajπ przedawnieniu, co oznacza, øe moøna je dochodziÊ w dowolnym czasie. Jest to istotne zabezpieczenie dla w≥aúcicieli, ktÛrzy chcπ øπdaÊ zniesienia wspÛ≥w≥asnoúci nad nieruchomoúciπ. DziÍki braku przedawnienia, w≥aúciciele mogπ skutecznie dochodziÊ swoich praw, nawet po d≥ugim czasie od powstania roszczenia.

Artyku≥ 220 Kodeksu cywilnego stanowi, øe roszczenie o zniesienie wspÛ≥w≥asnoúci nie ulega przedawnieniu.",True,True,[220]
