index,question,correct_answer_letter,correct_answer_context,returned_answer,answer_judgment,context_judgment,context_extraction
11,"Question: Zgodnie z Kodeksem karnym, je¿eli pokrzywdzony by³ ma³oletnim poni¿ej lat 15, nie podlega zatarciu skazanie na karê pozbawienia wolnoœci bez warunkowego zawieszenia jej wykonania za przestêpstwo: 
    
            a) wy³¹cznie przeciwko ¿yciu i zdrowiu,
            b) wy³¹cznie przeciwko bezpieczeñstwu powszechnemu,
            c) przeciwko wolnoœci seksualnej i obyczajnoœci.
            ",C,art. 106a k.k. ,"OdpowiedŸ: c) przeciwko wolnoœci seksualnej i obyczajnoœci.

Wyjaœnienie: Zgodnie z Kodeksem karnym, zatarcie skazania nie nastêpuje w przypadku skazania na karê pozbawienia wolnoœci bez warunkowego zawieszenia jej wykonania za przestêpstwa przeciwko wolnoœci seksualnej i obyczajnoœci, je¿eli pokrzywdzonym by³ ma³oletni poni¿ej lat 15. Przestêpstwa te s¹ traktowane szczególnie surowo ze wzglêdu na ich charakter oraz ochronê ma³oletnich przed przemoc¹ seksualn¹.

Podstawa prawna: Kodeks karny, art. 106a. Zgodnie z tym artyku³em, zatarcie skazania nie nastêpuje w przypadku przestêpstw przeciwko wolnoœci seksualnej i obyczajnoœci, je¿eli pokrzywdzonym by³ ma³oletni poni¿ej lat 15.",True,True,[106]
12,"Question: Zgodnie z Kodeksem karnym, mieniem znacznej wartoœci jest mienie, którego wartoœæ: 
    
            a) w czasie orzekania przez s¹d pierwszej instancji przekracza 100 000 z³otych,
            b) w czasie pope³nienia czynu zabronionego przekracza 200 000 z³otych,
            c) w czasie pope³nienia czynu zabronionego przekracza 1 000 000 z³otych.
            ",B,art. 115 § 5 k.k. ,"Poprawna odpowiedŸ to: b) w czasie pope³nienia czynu zabronionego przekracza 200 000 z³otych.

Wyjaœnienie: Zgodnie z Kodeksem karnym, mieniem znacznej wartoœci jest mienie, którego wartoœæ w czasie pope³nienia czynu zabronionego przekracza 200 000 z³otych. Jest to istotne z punktu widzenia kwalifikacji prawnej czynu, poniewa¿ wartoœæ mienia mo¿e wp³ywaæ na kwalifikacjê prawn¹ przestêpstwa oraz na wymiar kary.

Podstawa prawna: Art. 115 § 5 Kodeksu karnego (Dz.U. 1997 nr 88 poz. 553 z póŸn. zm.) definiuje mienie znacznej wartoœci jako mienie, którego wartoœæ w czasie pope³nienia czynu zabronionego przekracza 200 000 z³otych.",True,True,[115]
13,"Question: Zgodnie z Kodeksem postêpowania karnego, oskar¿onego uwa¿a siê za niewinnego, dopóki wina jego nie zostanie udowodniona i stwierdzona: 
    
            a) nieprawomocnym wyrokiem,
            b) prawomocnym wyrokiem,
            c) zarówno wyrokiem, jak i postanowieniem s¹du
            ",B,art. 5 § 1 k.p.k. ,"OdpowiedŸ: b) prawomocnym wyrokiem.

Wyjaœnienie: Zasada domniemania niewinnoœci jest fundamentaln¹ zasad¹ prawa karnego, która stanowi, ¿e ka¿da osoba oskar¿ona o pope³nienie przestêpstwa jest uwa¿ana za niewinn¹, dopóki jej wina nie zostanie udowodniona w sposób przewidziany prawem i stwierdzona prawomocnym wyrokiem s¹du. Oznacza to, ¿e dopiero po zakoñczeniu postêpowania s¹dowego i wydaniu prawomocnego wyroku, w którym stwierdzono winê oskar¿onego, mo¿na uznaæ go za winnego.

Podstawa prawna: Zasada ta jest uregulowana w art. 5 § 1 Kodeksu postêpowania karnego, który brzmi: ""Oskar¿onego uwa¿a siê za niewinnego, dopóki jego wina nie zostanie udowodniona i stwierdzona prawomocnym wyrokiem.""",True,True,[5]
14,"Question: Zgodnie z Kodeksem postêpowania karnego, s¹d orzeka postanowieniem, ¿e oskar¿yciel posi³kowy nie mo¿e braæ udzia³u w postêpowaniu, gdy bierze w nim ju¿ udzia³ okreœlona przez s¹d liczba oskar¿ycieli posi³kowych; na to postanowienie s¹du: 
    
            a) za¿alenie nie przys³uguje,
            b) za¿alenie przys³uguje do s¹du wy¿szej instancji,
            c) za¿alenie przys³uguje do innego równorzêdnego sk³adu tego s¹du.
            ",A,art. 56 § 1a k.p.k. ,"OdpowiedŸ: a) za¿alenie nie przys³uguje.

Wyjaœnienie: Zgodnie z Kodeksem postêpowania karnego, s¹d mo¿e ograniczyæ liczbê oskar¿ycieli posi³kowych, jeœli ich liczba mog³aby utrudniaæ postêpowanie. W takim przypadku s¹d wydaje postanowienie, ¿e oskar¿yciel posi³kowy nie mo¿e braæ udzia³u w postêpowaniu. Na takie postanowienie s¹du nie przys³uguje za¿alenie. Jest to zwi¹zane z tym, ¿e decyzja o ograniczeniu liczby oskar¿ycieli posi³kowych jest uznaniowa i ma na celu sprawne prowadzenie postêpowania.

Podstawa prawna: Kodeks postêpowania karnego, art. 56 § 3.",True,True,[56]
15,"Question: Zgodnie z Kodeksem postêpowania karnego, w postêpowaniu karnym oskar¿ony musi mieæ obroñcê, miêdzy innymi, je¿eli nie ukoñczy³ 18 lat; wówczas udzia³ obroñcy jest obowi¹zkowy: 
    
            a) w rozprawie oraz w tych posiedzeniach, w których obowi¹zkowy jest udzia³ oskar¿onego,
            b) wy³¹cznie w rozprawie,
            c) w rozprawie oraz we wszystkich posiedzeniach.
            ",A,art. 79 § 3 k.p.k. ,"OdpowiedŸ: a) w rozprawie oraz w tych posiedzeniach, w których obowi¹zkowy jest udzia³ oskar¿onego.

Wyjaœnienie: Zgodnie z Kodeksem postêpowania karnego, oskar¿ony, który nie ukoñczy³ 18 lat, musi mieæ obroñcê. Obecnoœæ obroñcy jest obowi¹zkowa na rozprawie oraz na tych posiedzeniach, w których obecnoœæ oskar¿onego jest obowi¹zkowa. Oznacza to, ¿e obroñca musi byæ obecny nie tylko na rozprawie, ale tak¿e na posiedzeniach, gdzie wymagana jest obecnoœæ oskar¿onego, co ma na celu zapewnienie mu odpowiedniej ochrony prawnej i wsparcia w trakcie postêpowania.

Podstawa prawna: Kodeks postêpowania karnego, art. 79 § 1 pkt 3.",True,True,[79]
16,"Question: Zgodnie z Kodeksem postêpowania karnego, je¿eli udzielenie odpowiedzi na pytanie mog³oby naraziæ œwiadka na odpowiedzialnoœæ za przestêpstwo, œwiadek mo¿e: 
    
            a) za¿¹daæ, ¿eby odpowiedŸ na pytanie nie zosta³a zaprotoko³owana,
            b) uchyliæ siê od odpowiedzi na pytanie,
            c) wnioskowaæ o nadanie klauzuli „poufne” protoko³owi jego przes³uchania.
            ",B,art. 183 § 1 k.p.k. ,"OdpowiedŸ poprawna to: b) uchyliæ siê od odpowiedzi na pytanie.

Wyjaœnienie: Zgodnie z Kodeksem postêpowania karnego, œwiadek ma prawo uchyliæ siê od odpowiedzi na pytanie, je¿eli udzielenie odpowiedzi mog³oby naraziæ go na odpowiedzialnoœæ karn¹. Jest to jedno z podstawowych praw œwiadka, które ma na celu ochronê jego interesów prawnych i osobistych. Prawo to wynika z zasady nemo se ipsum accusare tenetur, co oznacza, ¿e nikt nie jest zobowi¹zany do samooskar¿ania siê.

Podstawa prawna: Art. 183 § 1 Kodeksu postêpowania karnego (Dz.U. 1997 nr 89 poz. 555 z póŸn. zm.) stanowi, ¿e œwiadek ma prawo odmówiæ odpowiedzi na pytanie, je¿eli odpowiedŸ mog³aby naraziæ jego lub osobê mu najbli¿sz¹ na odpowiedzialnoœæ karn¹.",True,True,[183]
17,"Question: Zgodnie z Kodeksem postêpowania karnego, prokurator w postêpowaniu przygotowawczym: 
    
            a) mo¿e uchyliæ tymczasowe aresztowanie zastosowane przez s¹d w tej sprawie, tylko na wniosek tymczasowo aresztowanego,
            b) nie mo¿e uchyliæ tymczasowego aresztowania zastosowanego przez s¹d w tej sprawie,
            c) mo¿e uchyliæ tymczasowe aresztowanie zastosowane przez s¹d w tej sprawie.
            ",C,art. 253 § 2 k.p.k. ,"OdpowiedŸ: b) nie mo¿e uchyliæ tymczasowego aresztowania zastosowanego przez s¹d w tej sprawie.

Wyjaœnienie: Zgodnie z Kodeksem postêpowania karnego, prokurator nie ma uprawnienia do uchylenia tymczasowego aresztowania, które zosta³o zastosowane przez s¹d. Tymczasowe aresztowanie jest œrodkiem zapobiegawczym, który mo¿e byæ uchylony lub zmieniony jedynie przez s¹d, który go zastosowa³, lub s¹d wy¿szej instancji. Prokurator mo¿e jedynie wnioskowaæ do s¹du o uchylenie lub zmianê tego œrodka, ale nie ma kompetencji do samodzielnego podejmowania takiej decyzji.

Podstawa prawna: Kodeks postêpowania karnego, art. 254 § 1, który stanowi, ¿e ""œrodek zapobiegawczy uchyla lub zmienia s¹d, który go zastosowa³, lub s¹d wy¿szej instancji"".",False,False,[254]
18,"Question: Zgodnie z Kodeksem postêpowania karnego, rozprawê g³ówn¹ rozpoczyna: 
    
            a) dorêczenie oskar¿onemu aktu oskar¿enia,
            b) odczytanie aktu oskar¿enia,
            c) wywo³anie sprawy.
            ",C,art. 381 k.p.k. ,"Poprawna odpowiedŸ to: **b) odczytanie aktu oskar¿enia**.

Wyjaœnienie: Zgodnie z Kodeksem postêpowania karnego, rozprawa g³ówna rozpoczyna siê od odczytania aktu oskar¿enia. Jest to formalny moment, w którym s¹d przystêpuje do rozpoznania sprawy na rozprawie g³ównej. Odczytanie aktu oskar¿enia jest kluczowym elementem, poniewa¿ to od tego momentu oskar¿ony oficjalnie dowiaduje siê o zarzutach, które s¹ przedmiotem postêpowania s¹dowego.

Podstawa prawna: Zgodnie z art. 385 § 1 Kodeksu postêpowania karnego (Dz.U. 1997 nr 89 poz. 555 z póŸn. zm.), rozprawê g³ówn¹ rozpoczyna odczytanie aktu oskar¿enia przez oskar¿yciela.",False,False,[385]
19,"Question: Zgodnie z Kodeksem postêpowania karnego, je¿eli oskar¿ony odmawia wyjaœnieñ na rozprawie g³ównej, wolno odczytywaæ tylko w odpowiednim zakresie: 
    
            a) protoko³y jego zeznañ z³o¿onych poprzednio w charakterze œwiadka w tej sprawie,
            b) protoko³y jego wyjaœnieñ z³o¿onych poprzednio w charakterze oskar¿onego w tej lub innej sprawie w postêpowaniu przygotowawczym lub przed s¹dem albo w innym postêpowaniu przewidzianym przez ustawê,
            c) wszelkie protoko³y jego zeznañ i wyjaœnieñ za zgod¹ jego obroñcy.
            ",B,art. 389 § 1 k.p.k. ,"Poprawna odpowiedŸ to: b) protoko³y jego wyjaœnieñ z³o¿onych poprzednio w charakterze oskar¿onego w tej lub innej sprawie w postêpowaniu przygotowawczym lub przed s¹dem albo w innym postêpowaniu przewidzianym przez ustawê.

Wyjaœnienie: Zgodnie z Kodeksem postêpowania karnego, je¿eli oskar¿ony odmawia sk³adania wyjaœnieñ na rozprawie g³ównej, s¹d mo¿e odczytaæ protoko³y jego wyjaœnieñ z³o¿onych wczeœniej w charakterze oskar¿onego. Jest to mo¿liwe w sytuacji, gdy oskar¿ony wczeœniej z³o¿y³ wyjaœnienia w postêpowaniu przygotowawczym, przed s¹dem lub w innym postêpowaniu przewidzianym przez ustawê. Odczytanie takich protoko³ów ma na celu umo¿liwienie s¹dowi zapoznania siê z wczeœniejszymi wyjaœnieniami oskar¿onego, co mo¿e byæ istotne dla rozstrzygniêcia sprawy.

Podstawa prawna: Kodeks postêpowania karnego, art. 389 § 1.",True,True,[389]
20,"Question: Zgodnie z Kodeksem postêpowania karnego, je¿eli s¹d pierwszej instancji orzek³ karê nieznan¹ ustawie, s¹d odwo³awczy: 
    
            a) uchyla zaskar¿one orzeczenie i przekazuje sprawê s¹dowi pierwszej instancji do ponownego rozpoznania,
            b) zmienia zaskar¿one orzeczenie, orzekaj¹c odmiennie co do istoty,
            c) umarza postêpowanie odwo³awcze.
            ",A,art. 437 § 2 w zw. z art. 439 § 1 pkt 5 k.p.k. ,"Poprawna odpowiedŸ to: **b) zmienia zaskar¿one orzeczenie, orzekaj¹c odmiennie co do istoty.**

Wyjaœnienie: Zgodnie z Kodeksem postêpowania karnego, je¿eli s¹d pierwszej instancji orzek³ karê nieznan¹ ustawie, s¹d odwo³awczy ma obowi¹zek zmieniæ zaskar¿one orzeczenie, orzekaj¹c odmiennie co do istoty. Oznacza to, ¿e s¹d odwo³awczy powinien samodzielnie wydaæ nowe orzeczenie, które bêdzie zgodne z prawem. Nie ma potrzeby uchylania orzeczenia i przekazywania sprawy do ponownego rozpoznania, poniewa¿ s¹d odwo³awczy mo¿e samodzielnie naprawiæ b³¹d s¹du pierwszej instancji.

Podstawa prawna: Kodeks postêpowania karnego, art. 437 § 2. Zgodnie z tym przepisem, s¹d odwo³awczy zmienia zaskar¿one orzeczenie, je¿eli stwierdzi, ¿e s¹d pierwszej instancji orzek³ karê nieznan¹ ustawie.",False,True,"[437, 439]"
21,"Question: Zgodnie z Kodeksem postêpowania karnego, wyrokiem nakazowym mo¿na orzec: 
    
            a) karê ograniczenia wolnoœci lub grzywnê w wysokoœci do 200 stawek dziennych albo do 200 000 z³otych,
            b) ka¿d¹ karê przewidzian¹ w Kodeksie karnym,
            c) karê pozbawienia wolnoœci do 6 miesiêcy.
            ",A,art. 502 § 1 k.p.k. ,"OdpowiedŸ: a) karê ograniczenia wolnoœci lub grzywnê w wysokoœci do 200 stawek dziennych albo do 200 000 z³otych.

Wyjaœnienie: Zgodnie z Kodeksem postêpowania karnego, wyrok nakazowy jest szczególn¹ form¹ orzeczenia, która mo¿e byæ wydana w postêpowaniu uproszczonym, gdy okolicznoœci czynu i wina oskar¿onego nie budz¹ w¹tpliwoœci. Wyrok nakazowy mo¿e orzekaæ jedynie okreœlone kary. Zgodnie z art. 500 § 1 Kodeksu postêpowania karnego, s¹d mo¿e orzec w wyroku nakazowym karê ograniczenia wolnoœci lub grzywnê w wysokoœci do 200 stawek dziennych albo do 200 000 z³otych. Nie mo¿na w wyroku nakazowym orzec kary pozbawienia wolnoœci, co wyklucza odpowiedzi b) i c).

Podstawa prawna: Art. 500 § 1 Kodeksu postêpowania karnego.",True,False,[500]
22,"Question: Zgodnie z Kodeksem postêpowania karnego, w sprawach o odszkodowanie za nies³uszne skazanie przez s¹d powszechny orzeka w pierwszej instancji: 
    
            a) S¹d Najwy¿szy,
            b) s¹d apelacyjny,
            c) s¹d okrêgowy.
            ",C,art. 554 § 1 i § 2 k.p.k. ,"OdpowiedŸ: c) s¹d okrêgowy.

Wyjaœnienie: Zgodnie z Kodeksem postêpowania karnego, w sprawach o odszkodowanie za nies³uszne skazanie, tymczasowe aresztowanie lub zatrzymanie, orzeka w pierwszej instancji s¹d okrêgowy. Jest to uregulowane w art. 552 § 1 Kodeksu postêpowania karnego, który stanowi, ¿e w takich sprawach w³aœciwy jest s¹d okrêgowy.

Podstawa prawna: Kodeks postêpowania karnego, art. 552 § 1.",True,False,[552]
