index,question,correct_answer_letter,correct_answer_context,returned_answer,answer_judgment,context_judgment,context_extraction
12,"Question: Zgodnie z Kodeksem cywilnym, posiadaczem rzeczy jest:
    
            a) tylko w³aœciciel,
            b) tylko posiadacz zale¿ny,
            c) zarówno ten, kto ni¹ faktycznie w³ada jak w³aœciciel, jak i posiadacz zale¿ny. 
            ",C,art. 336 k.c.,"OdpowiedŸ: **c) zarówno ten, kto ni¹ faktycznie w³ada jak w³aœciciel, jak i posiadacz zale¿ny.**

**Wyjaœnienie:**
Zgodnie z Kodeksem cywilnym, posiadaczem rzeczy jest zarówno posiadacz samoistny, który faktycznie w³ada rzecz¹ jak w³aœciciel, jak i posiadacz zale¿ny, który w³ada rzecz¹ na podstawie innego prawa (np. najemca, dzier¿awca). Artyku³ 336 Kodeksu cywilnego wyraŸnie definiuje posiadacza jako osobê, która ma faktyczne w³adztwo nad rzecz¹, niezale¿nie od tego, czy jest jej w³aœcicielem, czy te¿ posiada j¹ na podstawie innego tytu³u prawnego.

**Odpowiedni przepis:**
- **Art. 336 Kodeksu cywilnego:** ""Posiadaczem rzeczy jest zarówno ten, kto ni¹ faktycznie w³ada jak w³aœciciel (posiadacz samoistny), jak i ten, kto ni¹ faktycznie w³ada jak u¿ytkownik, zastawnik, najemca, dzier¿awca lub maj¹cy inne prawo, z którym ³¹czy siê okreœlone w³adztwo nad cudz¹ rzecz¹ (posiadacz zale¿ny)."" 

To potwierdza, ¿e odpowiedŸ c) jest poprawna, poniewa¿ obejmuje obie kategorie posiadaczy.",True,True,[336]
13,"Question: Zgodnie z Kodeksem cywilnym, je¿eli œwiadczenie (z wy³¹czeniem œwiadczenia z gry lub zak³adu) zosta³o spe³nione dobrowolnie w celu zadoœæuczynienia przedawnionemu roszczeniu, ten kto je spe³ni³: 
    
            a) mo¿e ¿¹daæ zwrotu œwiadczenia bez ograniczeñ,
            b) mo¿e ¿¹daæ zwrotu œwiadczenia w okreœlonych przypadkach
            c) nie mo¿e ¿¹daæ zwrotu œwiadczenia.
            ",C,art. 411 pkt 3 k.c. ,"OdpowiedŸ: **c) nie mo¿e ¿¹daæ zwrotu œwiadczenia.**

**Wyjaœnienie:**
Zgodnie z art. 411 Kodeksu cywilnego, osoba, która spe³ni³a œwiadczenie w celu zadoœæuczynienia przedawnionemu roszczeniu, nie ma prawa ¿¹daæ zwrotu tego œwiadczenia. Przepis ten stanowi, ¿e nie mo¿na ¿¹daæ zwrotu œwiadczenia, je¿eli spe³nienie go mia³o miejsce w celu zadoœæuczynienia przedawnionemu roszczeniu. Oznacza to, ¿e osoba, która dobrowolnie spe³ni³a œwiadczenie w takim celu, nie mo¿e póŸniej domagaæ siê jego zwrotu, co jest zgodne z zasadami wspó³¿ycia spo³ecznego.

**Odniesienie do przepisów:**
- Art. 411 Kodeksu cywilnego: ""Nie mo¿na ¿¹daæ zwrotu œwiadczenia: [...] 3) je¿eli œwiadczenie zosta³o spe³nione w celu zadoœæuczynienia przedawnionemu roszczeniu.""",True,True,[411]
14,"Question: Zgodnie z Kodeksem cywilnym, roszczenie o zadoœæuczynienie pieniê¿ne za krzywdê doznan¹ przez osobê fizyczn¹: 
    
            a) przechodzi na spadkobierców, gdy poszkodowany za ¿ycia skierowa³ do zobowi¹zanego wezwanie do zap³aty
            b) przechodzi na spadkobierców, gdy powództwo o to roszczenie zosta³o wytoczone za ¿ycia poszkodowanego
            c) nigdy nie przechodzi na spadkobierców.
            ",B,art. 445 § 3 k.c. ,"OdpowiedŸ: **b) przechodzi na spadkobierców, gdy powództwo o to roszczenie zosta³o wytoczone za ¿ycia poszkodowanego.**

**Wyjaœnienie:**
Zgodnie z art. 446 § 3 Kodeksu cywilnego, roszczenie o zadoœæuczynienie przechodzi na spadkobierców tylko w przypadku, gdy zosta³o uznane na piœmie albo gdy powództwo zosta³o wytoczone za ¿ycia poszkodowanego. Oznacza to, ¿e jeœli poszkodowany za ¿ycia z³o¿y³ pozew o zadoœæuczynienie, to jego spadkobiercy mog¹ kontynuowaæ to roszczenie po jego œmierci. 

W przypadku odpowiedzi a), roszczenie nie przechodzi na spadkobierców tylko na podstawie wezwania do zap³aty, a odpowiedŸ c) jest nieprawdziwa, poniewa¿ roszczenie o zadoœæuczynienie mo¿e przechodziæ na spadkobierców w okreœlonych warunkach.

**Odniesienie do przepisów:**
- Art. 446 Kodeksu cywilnego:
  - § 3: ""Roszczenie o zadoœæuczynienie przechodzi na spadkobierców tylko wtedy, gdy zosta³o uznane na piœmie albo gdy powództwo zosta³o wytoczone za ¿ycia poszkodowanego.""",True,False,[446]
15,"Question: Zgodnie z Kodeksem cywilnym, zastrze¿ona w umowie kara umowna ma na celu naprawienie szkody wynik³ej z niewykonania lub nienale¿ytego wykonania zobowi¹zania:
    
            a) pieniê¿nego,
            b) niepieniê¿nego,
            c) zarówno pieniê¿nego, jak i niepieniê¿nego.   
            ",B,art. 483 § 1 k.c.,"OdpowiedŸ: **c) zarówno pieniê¿nego, jak i niepieniê¿nego.**

**Wyjaœnienie:**
Zgodnie z Kodeksem cywilnym, kara umowna mo¿e byæ zastrze¿ona w umowie jako forma zabezpieczenia naprawienia szkody wynik³ej z niewykonania lub nienale¿ytego wykonania zobowi¹zania. Artyku³ 483 Kodeksu cywilnego stanowi, ¿e mo¿na zastrzec w umowie, i¿ naprawienie szkody wynik³ej z niewykonania lub nienale¿ytego wykonania zobowi¹zania niepieniê¿nego nast¹pi przez zap³atê okreœlonej sumy (kara umowna). Oznacza to, ¿e kara umowna mo¿e dotyczyæ zarówno zobowi¹zañ pieniê¿nych, jak i niepieniê¿nych.

Dodatkowo, artyku³ 484 § 1 wskazuje, ¿e w razie niewykonania lub nienale¿ytego wykonania zobowi¹zania kara umowna nale¿y siê wierzycielowi w zastrze¿onej wysokoœci, niezale¿nie od wysokoœci poniesionej szkody. To potwierdza, ¿e kara umowna ma zastosowanie w ró¿nych kontekstach zobowi¹zañ.

**Podstawa prawna:**
- Art. 483 Kodeksu cywilnego: ""Mo¿na zastrzec w umowie, ¿e naprawienie szkody wynik³ej z niewykonania lub nienale¿ytego wykonania zobowi¹zania niepieniê¿nego nast¹pi przez zap³atê okreœlonej sumy (kara umowna).""
- Art. 484 Kodeksu cywilnego: ""W razie niewykonania lub nienale¿ytego wykonania zobowi¹zania kara umowna nale¿y siê wierzycielowi w zastrze¿onej na ten wypadek wysokoœci bez wzglêdu na wysokoœæ poniesionej szkody.""",False,True,"[483, 484]"
16,"Question: Zgodnie z Kodeksem cywilnym, przejêcie d³ugu mo¿e nast¹piæ: 
    
            a) przez umowê miêdzy wierzycielem a d³u¿nikiem bez zgody osoby trzeciej,
            b) przez umowê miêdzy d³u¿nikiem a osob¹ trzeci¹ bez zgody wierzyciela,
            c) przez umowê miêdzy wierzycielem a osob¹ trzeci¹ za zgod¹ d³u¿nika. 
            ",C,art. 519 § 2 pkt 1 k.c.,"OdpowiedŸ: **c) przez umowê miêdzy wierzycielem a osob¹ trzeci¹ za zgod¹ d³u¿nika.**

**Wyjaœnienie:**
Zgodnie z art. 519 Kodeksu cywilnego, przejêcie d³ugu mo¿e nast¹piæ na dwa sposoby: 
1. Przez umowê miêdzy wierzycielem a osob¹ trzeci¹ za zgod¹ d³u¿nika.
2. Przez umowê miêdzy d³u¿nikiem a osob¹ trzeci¹ za zgod¹ wierzyciela.

W kontekœcie podanych odpowiedzi, odpowiedŸ c) jest poprawna, poniewa¿ odnosi siê do sytuacji, w której wierzyciel i osoba trzecia zawieraj¹ umowê o przejêcie d³ugu, a d³u¿nik wyra¿a na to zgodê. Zgoda d³u¿nika jest kluczowa, poniewa¿ bez niej umowa nie bêdzie skuteczna.

Odpowiedzi a) i b) s¹ nieprawid³owe, poniewa¿:
- OdpowiedŸ a) sugeruje, ¿e wierzyciel i d³u¿nik mog¹ przej¹æ d³ug bez zgody osoby trzeciej, co jest sprzeczne z przepisami.
- OdpowiedŸ b) wskazuje na mo¿liwoœæ przejêcia d³ugu przez osobê trzeci¹ bez zgody wierzyciela, co równie¿ jest niezgodne z prawem.

**Przepisy:**
- Art. 519 § 2 Kodeksu cywilnego: ""Przejêcie d³ugu mo¿e nast¹piæ: 1) przez umowê miêdzy wierzycielem a osob¹ trzeci¹ za zgod¹ d³u¿nika; 2) przez umowê miêdzy d³u¿nikiem a osob¹ trzeci¹ za zgod¹ wierzyciela.""",True,True,[519]
17,"Question: Zgodnie z Kodeksem cywilnym, prawo odkupu wykonywa siê przez oœwiadczenie sprzedawcy z³o¿one kupuj¹cemu, przy czym:
    
            a) oœwiadczenie o wykonaniu prawa odkupu nigdy nie wymaga szczególnej formy, 
            b) je¿eli zawarcie umowy sprzeda¿y wymaga³o zachowania szczególnej formy, oœwiadczenie o wykonaniu prawa odkupu powinno byæ z³o¿one w tej samej formie,
            c) oœwiadczenie o wykonaniu prawa odkupu zawsze musi byæ z³o¿one w formie aktu notarialnego.  
            ",B,art. 593 § 2 k.c.,"OdpowiedŸ poprawna to **b)**: je¿eli zawarcie umowy sprzeda¿y wymaga³o zachowania szczególnej formy, oœwiadczenie o wykonaniu prawa odkupu powinno byæ z³o¿one w tej samej formie.

### Wyjaœnienie:
Prawo odkupu, zgodnie z art. 593 § 2 Kodeksu cywilnego, wykonuje siê przez oœwiadczenie sprzedawcy z³o¿one kupuj¹cemu. W przypadku, gdy umowa sprzeda¿y, na podstawie której przys³uguje prawo odkupu, wymaga³a zachowania szczególnej formy (np. formy aktu notarialnego), to równie¿ oœwiadczenie o wykonaniu tego prawa musi byæ z³o¿one w tej samej formie. Oznacza to, ¿e forma oœwiadczenia o wykonaniu prawa odkupu jest uzale¿niona od formy, w jakiej zosta³a zawarta umowa sprzeda¿y.

### Przypis do przepisów:
- **Art. 593 Kodeksu cywilnego**: ""Prawo odkupu wykonuje siê przez oœwiadczenie sprzedawcy z³o¿one kupuj¹cemu. Je¿eli zawarcie umowy sprzeda¿y wymaga³o zachowania szczególnej formy, oœwiadczenie o wykonaniu prawa odkupu powinno byæ z³o¿one w tej samej formie.""",True,True,[593]
18,"Question: Zgodnie z Kodeksem cywilnym, do umowy zamiany stosuje siê odpowiednio przepisy o: 
    
            a) sprzeda¿y,
            b) darowiŸnie
            c) u¿yczeniu. 
            ",A,art. 604 k.c.,"OdpowiedŸ: **a) sprzeda¿y**

**Wyjaœnienie:**
Zgodnie z Kodeksem cywilnym, umowa zamiany jest regulowana przez przepisy dotycz¹ce umowy sprzeda¿y. Zgodnie z art. 603 Kodeksu cywilnego, przez umowê zamiany ka¿da ze stron zobowi¹zuje siê przenieœæ na drug¹ stronê w³asnoœæ rzeczy w zamian za zobowi¹zanie siê do przeniesienia w³asnoœci innej rzeczy. Oznacza to, ¿e zasady dotycz¹ce przeniesienia w³asnoœci, odpowiedzialnoœci za wady rzeczy oraz inne aspekty umowy zamiany s¹ analogiczne do tych, które obowi¹zuj¹ w umowie sprzeda¿y.

W szczególnoœci, art. 862 Kodeksu cywilnego stwierdza, ¿e do umowy, w której jedna ze stron zobowi¹zuje siê do przeniesienia w³asnoœci rzeczy, stosuje siê odpowiednio przepisy o sprzeda¿y. 

**Podstawa prawna:**
- Art. 603 Kodeksu cywilnego: ""Przez umowê zamiany ka¿da ze stron zobowi¹zuje siê przenieœæ na drug¹ stronê w³asnoœæ rzeczy w zamian za zobowi¹zanie siê do przeniesienia w³asnoœci innej rzeczy.""
- Art. 862 Kodeksu cywilnego: ""Je¿eli wspólnik zobowi¹za³ siê wnieœæ do spó³ki w³asnoœæ rzeczy, do wykonania tego zobowi¹zania, jak równie¿ do odpowiedzialnoœci z tytu³u rêkojmi oraz do niebezpieczeñstwa utraty lub uszkodzenia rzeczy stosuje siê odpowiednio przepisy o sprzeda¿y.""",True,False,"[603, 862]"
19,"Question: Zgodnie z Kodeksem cywilnym, w razie zbycia rzeczy najêtej (niebêd¹cej lokalem mieszkalnym) w czasie trwania najmu, uprawnienie do wypowiedzenia najmu z zachowaniem ustawowych terminów wypowiedzenia nie przys³uguje nabywcy rzeczy najêtej, wstêpuj¹cemu w stosunek najmu na miejsce zbywcy, je¿eli: 
    
            a) umowa najmu by³a zawarta na czas nieoznaczony,
            b) umowa najmu by³a zawarta na czas nieoznaczony z zachowaniem formy pisemnej i z dat¹ pewn¹, a rzecz zosta³a najemcy wydana
            c) umowa najmu by³a zawarta na czas oznaczony z zachowaniem formy pisemnej i z dat¹ pewn¹, a rzecz zosta³a najemcy wydana. 
            ",C,art. 678 § 2 k.c.  ,"OdpowiedŸ: **c) umowa najmu by³a zawarta na czas oznaczony z zachowaniem formy pisemnej i z dat¹ pewn¹, a rzecz zosta³a najemcy wydana.**

**Wyjaœnienie:**
Zgodnie z art. 678 § 2 Kodeksu cywilnego, nabywca rzeczy najêtej wstêpuje w stosunek najmu na miejsce zbywcy, ale nie przys³uguje mu prawo do wypowiedzenia najmu, je¿eli umowa najmu by³a zawarta na czas oznaczony, z zachowaniem formy pisemnej i z dat¹ pewn¹, a rzecz zosta³a najemcy wydana. Oznacza to, ¿e w przypadku umowy najmu na czas oznaczony, nabywca nie mo¿e wypowiedzieæ umowy, co chroni najemcê przed nag³ymi zmianami w sytuacji prawnej dotycz¹cej wynajmowanej rzeczy.

W przypadku odpowiedzi a) i b), umowa najmu na czas nieoznaczony (a) oraz umowa na czas nieoznaczony z zachowaniem formy pisemnej (b) nie s¹ objête tym samym zakresem ochrony, co umowa na czas oznaczony, dlatego nabywca móg³by w tych przypadkach wypowiedzieæ umowê.

**Podstawa prawna:**
- Kodeks cywilny, art. 678 § 2.",True,True,[678]
20,"Question: Zgodnie z Kodeksem cywilnym, je¿eli termin zwrotu po¿yczki nie jest oznaczony:
    
            a) d³u¿nik obowi¹zany jest zwróciæ po¿yczkê w ci¹gu szeœciu tygodni po wypowiedzeniu przez daj¹cego po¿yczkê
            b) d³u¿nik obowi¹zany jest zwróciæ po¿yczkê w ci¹gu szeœciu miesiêcy po wypowiedzeniu przez daj¹cego po¿yczkê
            c) umowa po¿yczki jest niewa¿na
            ",A,art. 723 k.c.  ,"OdpowiedŸ: **a) d³u¿nik obowi¹zany jest zwróciæ po¿yczkê w ci¹gu szeœciu tygodni po wypowiedzeniu przez daj¹cego po¿yczkê.**

**Wyjaœnienie:**
Zgodnie z art. 723 Kodeksu cywilnego, je¿eli termin zwrotu po¿yczki nie jest oznaczony, d³u¿nik ma obowi¹zek zwróciæ po¿yczkê w ci¹gu szeœciu tygodni po wypowiedzeniu przez daj¹cego po¿yczkê. Oznacza to, ¿e w przypadku braku ustalonego terminu zwrotu, daj¹cy po¿yczkê mo¿e wypowiedzieæ umowê, a d³u¿nik jest zobowi¹zany do zwrotu po¿yczki w okreœlonym czasie.

**Odniesienie do przepisów:**
- Art. 723 Kodeksu cywilnego: ""Je¿eli termin zwrotu po¿yczki nie jest oznaczony, d³u¿nik obowi¹zany jest zwróciæ po¿yczkê w ci¹gu szeœciu tygodni po wypowiedzeniu przez daj¹cego po¿yczkê.""",True,True,[723]
21,"Question: Zgodnie z Kodeksem cywilnym, w umowie spó³ki mo¿na ustaliæ stosunek udzia³u wspólnika w zyskach i stratach, natomiast nie mo¿na: 
    
            a) zwolniæ niektórych wspólników od udzia³u w stratach, 
            b) wy³¹czyæ wspólnika od udzia³u w zyskach,
            c) ustaliæ, ¿e ka¿dy wspólnik nie jest uprawniony do równego udzia³u w zyskach. 
            ",B,art. 867 § 1 k.c.,"OdpowiedŸ: **b) wy³¹czyæ wspólnika od udzia³u w zyskach.**

**Wyjaœnienie:**
Zgodnie z art. 867 § 1 Kodeksu cywilnego, ka¿dy wspólnik jest uprawniony do równego udzia³u w zyskach i w tym samym stosunku uczestniczy w stratach, co oznacza, ¿e nie mo¿na wy³¹czyæ wspólnika od udzia³u w zyskach. W umowie spó³ki mo¿na ustaliæ inny stosunek udzia³u wspólników w zyskach i stratach, jednak nie mo¿na ca³kowicie wy³¹czyæ wspólnika od udzia³u w zyskach. Natomiast zwolnienie niektórych wspólników od udzia³u w stratach jest dozwolone, co potwierdza art. 867 § 1, który mówi, ¿e mo¿na zwolniæ niektórych wspólników od udzia³u w stratach.

**Podstawa prawna:**
- Kodeks cywilny, art. 867 § 1.",True,True,[867]
22,"Question: Zgodnie z Kodeksem cywilnym, osoba, wzglêdem której ci¹¿y na do¿ywotniku ustawowy obowi¹zek alimentacyjny, mo¿e ¿¹daæ uznania umowy o do¿ywocie za bezskuteczn¹ w stosunku do niej, je¿eli wskutek tej umowy do¿ywotnik sta³ siê niewyp³acalny; uznania umowy o do¿ywocie za bezskuteczn¹ nie mo¿na ¿¹daæ po up³ywie: 
    
            a) jednego roku od daty tej umowy, 
            b) lat trzech od daty tej umowy,
            c) lat piêciu od daty tej umowy. 
            ",C,art. 916 k.c.  ,"OdpowiedŸ: **b) lat trzech od daty tej umowy.**

**Wyjaœnienie:**
Zgodnie z przepisami Kodeksu cywilnego, osoba, wzglêdem której ci¹¿y na do¿ywotniku ustawowy obowi¹zek alimentacyjny, ma prawo ¿¹daæ uznania umowy o do¿ywocie za bezskuteczn¹, je¿eli do¿ywotnik sta³ siê niewyp³acalny. Jednak¿e, aby takie ¿¹danie mog³o byæ skutecznie zg³oszone, musi byæ wniesione w odpowiednim terminie. Zgodnie z art. 531 Kodeksu cywilnego, uznania czynnoœci prawnej dokonanej z pokrzywdzeniem wierzycieli za bezskuteczn¹ nie mo¿na ¿¹daæ po up³ywie lat piêciu od daty tej czynnoœci. Natomiast w kontekœcie umowy o do¿ywocie, termin ten wynosi trzy lata, co jest zgodne z ogólnymi zasadami przedawnienia roszczeñ.

**Przypis do przepisów:**
- Art. 531 Kodeksu cywilnego: ""Uznania czynnoœci prawnej dokonanej z pokrzywdzeniem wierzycieli za bezskuteczn¹ nie mo¿na ¿¹daæ po up³ywie lat piêciu od daty tej czynnoœci.""
- Art. 125 § 1 Kodeksu cywilnego: ""Roszczenia stwierdzone prawomocnym orzeczeniem s¹du przedawniaj¹ siê z up³ywem szeœciu lat. Je¿eli stwierdzone w ten sposób roszczenie obejmuje œwiadczenia okresowe, roszczenie o œwiadczenie okresowe nale¿ne w przysz³oœci przedawnia siê z up³ywem trzech lat."" 

W kontekœcie umowy o do¿ywocie, termin trzech lat jest kluczowy dla mo¿liwoœci dochodzenia roszczeñ zwi¹zanych z niewyp³acalnoœci¹ do¿ywotnika.",False,False,"[531, 125]"
23,"Question: Zgodnie z Kodeksem cywilnym, fundacja ustanowiona w testamencie przez spadkodawcê mo¿e byæ spadkobierc¹, je¿eli zostanie wpisana do rejestru w ci¹gu dwóch lat od: 
    
            a) og³oszenia testamentu
            b) otwarcia spadku,
            c) uprawomocnienia siê postanowienia o stwierdzeniu nabycia spadku.
            ",A,art. 927 § 3 k.c.,"OdpowiedŸ: **b) otwarcia spadku.**

**Wyjaœnienie:**
Zgodnie z przepisami Kodeksu cywilnego, fundacja ustanowiona w testamencie przez spadkodawcê mo¿e byæ spadkobierc¹, je¿eli zostanie wpisana do rejestru w ci¹gu dwóch lat od otwarcia spadku. Otwarcie spadku nastêpuje z chwil¹ œmierci spadkodawcy, co jest kluczowe dla ustalenia terminu, w którym fundacja musi zostaæ zarejestrowana, aby mog³a nabyæ status spadkobiercy.

Zgodnie z art. 981 Kodeksu cywilnego, fundacja, która ma byæ spadkobierc¹, musi byæ wpisana do rejestru w terminie dwóch lat od otwarcia spadku. W przeciwnym razie nie bêdzie mog³a skutecznie nabyæ spadku.

**Przypis do przepisów:**
- Art. 981 Kodeksu cywilnego: ""Fundacja, która ma byæ spadkobierc¹, musi byæ wpisana do rejestru w terminie dwóch lat od otwarcia spadku.""",False,False,[981]
24,"Question: Zgodnie z Kodeksem cywilnym, w przypadku dziedziczenia ustawowego, udzia³ spadkowy ma³¿onka, który dziedziczy w zbiegu z rodzicami, rodzeñstwem i zstêpnymi rodzeñstwa spadkodawcy, wynosi po³owê spadku; w braku zstêpnych spadkodawcy, jego rodziców, rodzeñstwa i ich zstêpnych:
    
            a) ca³y spadek przypada dziadkom spadkodawcy; dziedzicz¹ oni w czêœciach równych
            b) spadek przypada gminie ostatniego miejsca zamieszkania spadkodawcy, jako spadkobiercy ustawowemu
            c) ca³y spadek przypada ma³¿onkowi spadkodawcy.  
            ",C,art. 933 k.c.,"OdpowiedŸ: **c) ca³y spadek przypada ma³¿onkowi spadkodawcy.**

**Wyjaœnienie:**
Zgodnie z przepisami Kodeksu cywilnego, w przypadku dziedziczenia ustawowego, ma³¿onek spadkodawcy dziedziczy w pierwszej kolejnoœci. W sytuacji, gdy spadkodawca nie ma zstêpnych (dzieci, wnuków), a jego rodzice, rodzeñstwo i zstêpni rodzeñstwa równie¿ nie ¿yj¹, ca³y spadek przypada ma³¿onkowi. 

Zgodnie z art. 931 Kodeksu cywilnego, w przypadku braku zstêpnych, rodziców, rodzeñstwa i ich zstêpnych, ma³¿onek dziedziczy ca³y spadek. 

**Odpowiednie przepisy:**
- Art. 931 Kodeksu cywilnego: ""W przypadku dziedziczenia ustawowego, je¿eli zmar³y nie mia³ zstêpnych, spadek przypada ma³¿onkowi oraz rodzicom zmar³ego w czêœciach równych, a w przypadku braku rodziców - ma³¿onkowi przypada ca³y spadek."" 

W zwi¹zku z tym, odpowiedŸ c) jest poprawna, poniewa¿ w opisanej sytuacji ma³¿onek dziedziczy ca³y spadek.",True,False,[931]
25,"Question: Zgodnie z Kodeksem cywilnym, testament:
    
            a) mo¿na sporz¹dziæ przez przedstawiciela
            b) mo¿na odwo³aæ przez przedstawiciela
            c) nie mo¿e zostaæ sporz¹dzony ani odwo³any przez przedstawiciela.
            ",C,art. 944 § 2 k.c.,"OdpowiedŸ: c) nie mo¿e zostaæ sporz¹dzony ani odwo³any przez przedstawiciela.

**Wyjaœnienie:**
Zgodnie z polskim prawem, testament jest osobistym oœwiadczeniem woli testatora, które musi byæ sporz¹dzone przez niego osobiœcie. Kodeks cywilny w art. 949 stanowi, ¿e testament mo¿e byæ sporz¹dzony w formie pisemnej, ustnej lub w formie aktu notarialnego, ale zawsze musi byæ to dzia³anie bezpoœrednio podejmowane przez osobê, która chce sporz¹dziæ testament. Nie ma mo¿liwoœci, aby testament by³ sporz¹dzony przez przedstawiciela, co oznacza, ¿e nie mo¿na go równie¿ odwo³aæ przez przedstawiciela.

Zgodnie z art. 949 Kodeksu cywilnego:
- ""Testament mo¿e byæ sporz¹dzony w formie pisemnej, ustnej lub w formie aktu notarialnego. Testament sporz¹dzony w formie pisemnej powinien byæ w³asnorêcznie podpisany przez testatora.""

W zwi¹zku z tym, odpowiedŸ c) jest poprawna, poniewa¿ testament musi byæ sporz¹dzony i odwo³any osobiœcie przez testatora.",True,False,[949]
26,"Question: Zgodnie z Kodeksem cywilnym, je¿eli spadek przypada kilku spadkobiercom, zapis zwyk³y: 
    
            a) obci¹¿a ich w stosunku do wielkoœci ich udzia³ów spadkowych, a spadkodawca nie mo¿e postanowiæ inaczej
            b) obci¹¿a ich w stosunku do wielkoœci ich udzia³ów spadkowych, chyba ¿e spadkodawca postanowi³ inaczej
            c) obci¹¿a spadkobiercê, który ma najwiêkszy udzia³, a spadkodawca nie mo¿e postanowiæ inaczej.
            ",B,art. 971 k.c.,"OdpowiedŸ: **b) obci¹¿a ich w stosunku do wielkoœci ich udzia³ów spadkowych, chyba ¿e spadkodawca postanowi³ inaczej.**

**Wyjaœnienie:**
Zgodnie z Kodeksem cywilnym, zapisy dotycz¹ce spadku, w tym zapisy zwyk³e, s¹ regulowane przez przepisy dotycz¹ce dziedziczenia. W przypadku, gdy spadek przypada kilku spadkobiercom, zapisy zwyk³e obci¹¿aj¹ ich w proporcji do wielkoœci ich udzia³ów spadkowych, chyba ¿e spadkodawca postanowi³ inaczej. Oznacza to, ¿e spadkodawca ma prawo okreœliæ w testamencie, w jaki sposób zapisy maj¹ byæ rozdzielane pomiêdzy spadkobierców.

Zgodnie z art. 207 Kodeksu cywilnego, ""Po¿ytki i inne przychody z rzeczy wspólnej przypadaj¹ wspó³w³aœcicielom w stosunku do wielkoœci udzia³ów; w takim samym stosunku wspó³w³aœciciele ponosz¹ wydatki i ciê¿ary zwi¹zane z rzecz¹ wspóln¹."" To odnosi siê do zasady, ¿e w przypadku wspó³w³asnoœci, w tym przypadku spadku, ciê¿ary i korzyœci s¹ dzielone proporcjonalnie do udzia³ów, chyba ¿e spadkodawca postanowi inaczej.

**Podstawa prawna:**
- Kodeks cywilny, art. 207.",True,False,[207]
27,"Question: Zgodnie z Kodeksem cywilnym, roszczenie z tytu³u wykonania zapisu zwyk³ego:
    
            a) nie przedawnia siê
            b) przedawnia siê z up³ywem lat piêciu od dnia wymagalnoœci zapisu
            c) przedawnia siê z up³ywem lat trzech od dnia wymagalnoœci zapisu.
            ",B,art. 981 w zw. z art. 970 k.c. ,"OdpowiedŸ: **b) przedawnia siê z up³ywem lat piêciu od dnia wymagalnoœci zapisu.**

**Wyjaœnienie:**
Zgodnie z Kodeksem cywilnym, roszczenia z tytu³u wykonania zapisu zwyk³ego przedawniaj¹ siê z up³ywem piêciu lat od dnia, w którym roszczenie sta³o siê wymagalne. Zapis zwyk³y to forma testamentu, w której spadkodawca mo¿e na³o¿yæ na spadkobiercê obowi¹zek wykonania okreœlonego œwiadczenia na rzecz osoby trzeciej. W przypadku, gdy osoba uprawniona do wykonania zapisu nie dochodzi swojego roszczenia w ci¹gu piêciu lat, traci prawo do jego dochodzenia.

Odpowiedni przepis dotycz¹cy przedawnienia roszczeñ znajduje siê w art. 118 Kodeksu cywilnego, który stanowi, ¿e ""je¿eli przepis szczególny nie stanowi inaczej, termin przedawnienia wynosi szeœæ lat, a dla roszczeñ o œwiadczenia okresowe oraz roszczeñ zwi¹zanych z prowadzeniem dzia³alnoœci gospodarczej – trzy lata."" Jednak¿e w przypadku zapisów, które nie s¹ traktowane jako œwiadczenia okresowe, stosuje siê piêcioletni termin przedawnienia.

**Przypisany przepis:**
- Art. 118 Kodeksu cywilnego: ""Je¿eli przepis szczególny nie stanowi inaczej, termin przedawnienia wynosi szeœæ lat, a dla roszczeñ o œwiadczenia okresowe oraz roszczeñ zwi¹zanych z prowadzeniem dzia³alnoœci gospodarczej – trzy lata.""",True,False,[118]
