index,question,correct_answer_letter,correct_answer_context,returned_answer,answer_judgment,context_judgment,context_extraction
15,"Question: Zgodnie z Kodeksem cywilnym, zastrze¿ona w umowie kara umowna ma na celu naprawienie szkody wynik³ej z niewykonania lub nienale¿ytego wykonania zobowi¹zania:
    
            a) pieniê¿nego,
            b) niepieniê¿nego,
            c) zarówno pieniê¿nego, jak i niepieniê¿nego.   
            ",B,art. 483 § 1 k.c.,"OdpowiedŸ: b) niepieniê¿nego.

Wyjaœnienie: Kara umowna jest zastrze¿eniem umownym, które ma na celu zabezpieczenie wykonania zobowi¹zañ niepieniê¿nych. Oznacza to, ¿e kara umowna jest stosowana w przypadku, gdy d³u¿nik nie wykona lub nienale¿ycie wykona zobowi¹zanie, które nie polega na zap³acie sumy pieniê¿nej. W przypadku zobowi¹zañ pieniê¿nych, wierzyciel mo¿e dochodziæ odsetek za opóŸnienie, a nie kary umownej.

Podstawa prawna: Zgodnie z art. 483 § 1 Kodeksu cywilnego, ""Mo¿na zastrzec w umowie, ¿e naprawienie szkody wynik³ej z niewykonania lub nienale¿ytego wykonania zobowi¹zania niepieniê¿nego nast¹pi przez zap³atê okreœlonej sumy (kara umowna).""",True,True,[483]
16,"Question: Zgodnie z Kodeksem cywilnym, przejêcie d³ugu mo¿e nast¹piæ: 
    
            a) przez umowê miêdzy wierzycielem a d³u¿nikiem bez zgody osoby trzeciej,
            b) przez umowê miêdzy d³u¿nikiem a osob¹ trzeci¹ bez zgody wierzyciela,
            c) przez umowê miêdzy wierzycielem a osob¹ trzeci¹ za zgod¹ d³u¿nika. 
            ",C,art. 519 § 2 pkt 1 k.c.,"OdpowiedŸ poprawna: c) przez umowê miêdzy wierzycielem a osob¹ trzeci¹ za zgod¹ d³u¿nika.

Wyjaœnienie: Przejêcie d³ugu jest uregulowane w Kodeksie cywilnym w artykule 519 i nastêpnych. Zgodnie z art. 519 § 2 pkt 2 Kodeksu cywilnego, przejêcie d³ugu mo¿e nast¹piæ przez umowê miêdzy wierzycielem a osob¹ trzeci¹, ale wymaga to zgody d³u¿nika. Oznacza to, ¿e d³u¿nik musi wyraziæ zgodê na to, aby osoba trzecia przejê³a jego d³ug wobec wierzyciela. Bez zgody d³u¿nika taka umowa nie bêdzie skuteczna.

Podstawa prawna: Kodeks cywilny, art. 519 § 2 pkt 2.",True,True,[519]
17,"Question: Zgodnie z Kodeksem cywilnym, prawo odkupu wykonywa siê przez oœwiadczenie sprzedawcy z³o¿one kupuj¹cemu, przy czym:
    
            a) oœwiadczenie o wykonaniu prawa odkupu nigdy nie wymaga szczególnej formy, 
            b) je¿eli zawarcie umowy sprzeda¿y wymaga³o zachowania szczególnej formy, oœwiadczenie o wykonaniu prawa odkupu powinno byæ z³o¿one w tej samej formie,
            c) oœwiadczenie o wykonaniu prawa odkupu zawsze musi byæ z³o¿one w formie aktu notarialnego.  
            ",B,art. 593 § 2 k.c.,"OdpowiedŸ poprawna to: b) je¿eli zawarcie umowy sprzeda¿y wymaga³o zachowania szczególnej formy, oœwiadczenie o wykonaniu prawa odkupu powinno byæ z³o¿one w tej samej formie.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, je¿eli umowa sprzeda¿y, w której zastrze¿ono prawo odkupu, wymaga³a zachowania szczególnej formy (np. formy aktu notarialnego), to oœwiadczenie o wykonaniu prawa odkupu równie¿ powinno byæ z³o¿one w tej samej formie. Jest to zgodne z zasad¹, ¿e czynnoœci prawne, które wymagaj¹ szczególnej formy, powinny byæ wykonywane w tej samej formie, aby zapewniæ ich wa¿noœæ i skutecznoœæ.

Podstawa prawna: Kodeks cywilny, art. 600 § 2, który stanowi, ¿e je¿eli umowa sprzeda¿y wymaga³a zachowania szczególnej formy, oœwiadczenie o wykonaniu prawa odkupu powinno byæ z³o¿one w tej samej formie.",True,False,[600]
18,"Question: Zgodnie z Kodeksem cywilnym, do umowy zamiany stosuje siê odpowiednio przepisy o: 
    
            a) sprzeda¿y,
            b) darowiŸnie
            c) u¿yczeniu. 
            ",A,art. 604 k.c.,"OdpowiedŸ: a) sprzeda¿y.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, do umowy zamiany stosuje siê odpowiednio przepisy dotycz¹ce sprzeda¿y. Umowa zamiany polega na tym, ¿e ka¿da ze stron zobowi¹zuje siê przenieœæ na drug¹ stronê w³asnoœæ rzeczy w zamian za zobowi¹zanie siê drugiej strony do przeniesienia w³asnoœci innej rzeczy. W zwi¹zku z tym, przepisy dotycz¹ce sprzeda¿y, które reguluj¹ przeniesienie w³asnoœci i obowi¹zki stron, s¹ odpowiednie do stosowania w przypadku zamiany.

Podstawa prawna: Kodeks cywilny, art. 603. Artyku³ ten stanowi, ¿e do zamiany stosuje siê odpowiednio przepisy o sprzeda¿y.",True,False,[603]
19,"Question: Zgodnie z Kodeksem cywilnym, w razie zbycia rzeczy najêtej (niebêd¹cej lokalem mieszkalnym) w czasie trwania najmu, uprawnienie do wypowiedzenia najmu z zachowaniem ustawowych terminów wypowiedzenia nie przys³uguje nabywcy rzeczy najêtej, wstêpuj¹cemu w stosunek najmu na miejsce zbywcy, je¿eli: 
    
            a) umowa najmu by³a zawarta na czas nieoznaczony,
            b) umowa najmu by³a zawarta na czas nieoznaczony z zachowaniem formy pisemnej i z dat¹ pewn¹, a rzecz zosta³a najemcy wydana
            c) umowa najmu by³a zawarta na czas oznaczony z zachowaniem formy pisemnej i z dat¹ pewn¹, a rzecz zosta³a najemcy wydana. 
            ",C,art. 678 § 2 k.c.  ,"OdpowiedŸ poprawna to: c) umowa najmu by³a zawarta na czas oznaczony z zachowaniem formy pisemnej i z dat¹ pewn¹, a rzecz zosta³a najemcy wydana.

Wyjaœnienie: Zgodnie z art. 678 § 1 Kodeksu cywilnego, w razie zbycia rzeczy najêtej, nabywca wstêpuje w stosunek najmu na miejsce zbywcy. Jednak¿e, zgodnie z art. 678 § 2 Kodeksu cywilnego, nabywca rzeczy najêtej nie mo¿e wypowiedzieæ najmu z zachowaniem ustawowych terminów wypowiedzenia, je¿eli umowa najmu by³a zawarta na czas oznaczony z zachowaniem formy pisemnej i z dat¹ pewn¹, a rzecz zosta³a najemcy wydana. 

Przepis ten ma na celu ochronê najemcy przed nag³ym wypowiedzeniem umowy najmu przez nowego w³aœciciela rzeczy, je¿eli umowa najmu by³a zawarta na czas oznaczony i spe³nia³a okreœlone wymogi formalne, co daje najemcy pewnoœæ co do stabilnoœci stosunku najmu.",True,True,[678]
20,"Question: Zgodnie z Kodeksem cywilnym, je¿eli termin zwrotu po¿yczki nie jest oznaczony:
    
            a) d³u¿nik obowi¹zany jest zwróciæ po¿yczkê w ci¹gu szeœciu tygodni po wypowiedzeniu przez daj¹cego po¿yczkê
            b) d³u¿nik obowi¹zany jest zwróciæ po¿yczkê w ci¹gu szeœciu miesiêcy po wypowiedzeniu przez daj¹cego po¿yczkê
            c) umowa po¿yczki jest niewa¿na
            ",A,art. 723 k.c.  ,"OdpowiedŸ: a) d³u¿nik obowi¹zany jest zwróciæ po¿yczkê w ci¹gu szeœciu tygodni po wypowiedzeniu przez daj¹cego po¿yczkê

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, je¿eli termin zwrotu po¿yczki nie jest oznaczony, daj¹cy po¿yczkê mo¿e j¹ wypowiedzieæ, a d³u¿nik jest zobowi¹zany do zwrotu po¿yczki w ci¹gu szeœciu tygodni od dnia wypowiedzenia. Jest to standardowa procedura w przypadku umów po¿yczki, gdzie nie okreœlono konkretnego terminu zwrotu.

Podstawa prawna: Art. 723 Kodeksu cywilnego (Dz.U. 1964 nr 16 poz. 93 z póŸn. zm.) stanowi: ""Je¿eli termin zwrotu po¿yczki nie jest oznaczony, d³u¿nik obowi¹zany jest zwróciæ po¿yczkê w ci¹gu szeœciu tygodni po wypowiedzeniu przez daj¹cego po¿yczkê.""",True,True,[723]
21,"Question: Zgodnie z Kodeksem cywilnym, w umowie spó³ki mo¿na ustaliæ stosunek udzia³u wspólnika w zyskach i stratach, natomiast nie mo¿na: 
    
            a) zwolniæ niektórych wspólników od udzia³u w stratach, 
            b) wy³¹czyæ wspólnika od udzia³u w zyskach,
            c) ustaliæ, ¿e ka¿dy wspólnik nie jest uprawniony do równego udzia³u w zyskach. 
            ",B,art. 867 § 1 k.c.,"OdpowiedŸ: b) wy³¹czyæ wspólnika od udzia³u w zyskach.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, w umowie spó³ki mo¿na ustaliæ ró¿ne zasady dotycz¹ce udzia³u wspólników w zyskach i stratach. Jednak¿e, zgodnie z art. 867 § 1 Kodeksu cywilnego, nie mo¿na ca³kowicie wy³¹czyæ wspólnika od udzia³u w zyskach. Przepis ten stanowi, ¿e ka¿dy wspólnik ma prawo do udzia³u w zyskach, chyba ¿e umowa spó³ki stanowi inaczej, ale nie mo¿e ca³kowicie pozbawiæ wspólnika tego prawa. Mo¿na natomiast ustaliæ, ¿e wspólnik nie bêdzie uczestniczy³ w stratach (art. 867 § 2 Kodeksu cywilnego), co oznacza, ¿e odpowiedŸ a) jest nieprawid³owa. OdpowiedŸ c) jest równie¿ nieprawid³owa, poniewa¿ umowa spó³ki mo¿e przewidywaæ nierówny podzia³ zysków, o ile nie wy³¹cza ca³kowicie wspólnika od udzia³u w zyskach.

Podstawa prawna: Kodeks cywilny, art. 867 § 1.",True,True,[867]
22,"Question: Zgodnie z Kodeksem cywilnym, osoba, wzglêdem której ci¹¿y na do¿ywotniku ustawowy obowi¹zek alimentacyjny, mo¿e ¿¹daæ uznania umowy o do¿ywocie za bezskuteczn¹ w stosunku do niej, je¿eli wskutek tej umowy do¿ywotnik sta³ siê niewyp³acalny; uznania umowy o do¿ywocie za bezskuteczn¹ nie mo¿na ¿¹daæ po up³ywie: 
    
            a) jednego roku od daty tej umowy, 
            b) lat trzech od daty tej umowy,
            c) lat piêciu od daty tej umowy. 
            ",C,art. 916 k.c.  ,"OdpowiedŸ: b) lat trzech od daty tej umowy.

Wyjaœnienie: Zgodnie z art. 913 § 1 Kodeksu cywilnego, osoba, wzglêdem której ci¹¿y na do¿ywotniku ustawowy obowi¹zek alimentacyjny, mo¿e ¿¹daæ uznania umowy o do¿ywocie za bezskuteczn¹ w stosunku do niej, je¿eli wskutek tej umowy do¿ywotnik sta³ siê niewyp³acalny. Jednak¿e, zgodnie z art. 913 § 2 Kodeksu cywilnego, uznania umowy o do¿ywocie za bezskuteczn¹ nie mo¿na ¿¹daæ po up³ywie trzech lat od daty tej umowy.

Podstawa prawna: Kodeks cywilny, art. 913 § 1 i § 2.",False,False,[913]
23,"Question: Zgodnie z Kodeksem cywilnym, fundacja ustanowiona w testamencie przez spadkodawcê mo¿e byæ spadkobierc¹, je¿eli zostanie wpisana do rejestru w ci¹gu dwóch lat od: 
    
            a) og³oszenia testamentu
            b) otwarcia spadku,
            c) uprawomocnienia siê postanowienia o stwierdzeniu nabycia spadku.
            ",A,art. 927 § 3 k.c.,"OdpowiedŸ poprawna: b) otwarcia spadku.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, fundacja ustanowiona w testamencie przez spadkodawcê mo¿e byæ spadkobierc¹, je¿eli zostanie wpisana do rejestru w ci¹gu dwóch lat od otwarcia spadku. Otwarcie spadku nastêpuje z chwil¹ œmierci spadkodawcy. Jest to istotne, poniewa¿ fundacja, aby mog³a nabyæ spadek, musi uzyskaæ osobowoœæ prawn¹, co nastêpuje z chwil¹ wpisu do rejestru. 

Podstawa prawna: Kodeks cywilny, art. 927 § 3, który stanowi, ¿e fundacja ustanowiona w testamencie mo¿e byæ spadkobierc¹, je¿eli zostanie wpisana do rejestru w ci¹gu dwóch lat od otwarcia spadku.",False,True,[927]
24,"Question: Zgodnie z Kodeksem cywilnym, w przypadku dziedziczenia ustawowego, udzia³ spadkowy ma³¿onka, który dziedziczy w zbiegu z rodzicami, rodzeñstwem i zstêpnymi rodzeñstwa spadkodawcy, wynosi po³owê spadku; w braku zstêpnych spadkodawcy, jego rodziców, rodzeñstwa i ich zstêpnych:
    
            a) ca³y spadek przypada dziadkom spadkodawcy; dziedzicz¹ oni w czêœciach równych
            b) spadek przypada gminie ostatniego miejsca zamieszkania spadkodawcy, jako spadkobiercy ustawowemu
            c) ca³y spadek przypada ma³¿onkowi spadkodawcy.  
            ",C,art. 933 k.c.,"OdpowiedŸ poprawna to: c) ca³y spadek przypada ma³¿onkowi spadkodawcy.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, w przypadku dziedziczenia ustawowego, je¿eli spadkodawca nie pozostawi³ zstêpnych, rodziców, rodzeñstwa ani zstêpnych rodzeñstwa, ca³y spadek przypada ma³¿onkowi spadkodawcy. Jest to sytuacja, w której ma³¿onek dziedziczy samodzielnie, poniewa¿ nie ma innych uprawnionych do dziedziczenia w tej grupie. 

Podstawa prawna: Zgodnie z art. 932 § 1 Kodeksu cywilnego, je¿eli spadkodawca nie pozostawi³ zstêpnych, ca³y spadek przypada ma³¿onkowi. W przypadku braku zstêpnych, rodziców, rodzeñstwa i ich zstêpnych, ma³¿onek dziedziczy ca³y spadek.",True,False,[932]
25,"Question: Zgodnie z Kodeksem cywilnym, testament:
    
            a) mo¿na sporz¹dziæ przez przedstawiciela
            b) mo¿na odwo³aæ przez przedstawiciela
            c) nie mo¿e zostaæ sporz¹dzony ani odwo³any przez przedstawiciela.
            ",C,art. 944 § 2 k.c.,"OdpowiedŸ: c) nie mo¿e zostaæ sporz¹dzony ani odwo³any przez przedstawiciela.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, testament jest czynnoœci¹ prawn¹ o charakterze osobistym, co oznacza, ¿e musi byæ sporz¹dzony osobiœcie przez spadkodawcê. Nie jest dopuszczalne sporz¹dzenie ani odwo³anie testamentu przez przedstawiciela. Testament jest wyrazem ostatniej woli spadkodawcy i wymaga jego osobistego dzia³ania.

Podstawa prawna: Zgodnie z art. 944 § 2 Kodeksu cywilnego, ""Testamentu nie mo¿na sporz¹dziæ ani odwo³aæ przez przedstawiciela.""",True,True,[944]
26,"Question: Zgodnie z Kodeksem cywilnym, je¿eli spadek przypada kilku spadkobiercom, zapis zwyk³y: 
    
            a) obci¹¿a ich w stosunku do wielkoœci ich udzia³ów spadkowych, a spadkodawca nie mo¿e postanowiæ inaczej
            b) obci¹¿a ich w stosunku do wielkoœci ich udzia³ów spadkowych, chyba ¿e spadkodawca postanowi³ inaczej
            c) obci¹¿a spadkobiercê, który ma najwiêkszy udzia³, a spadkodawca nie mo¿e postanowiæ inaczej.
            ",B,art. 971 k.c.,"OdpowiedŸ poprawna to: b) obci¹¿a ich w stosunku do wielkoœci ich udzia³ów spadkowych, chyba ¿e spadkodawca postanowi³ inaczej.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, je¿eli spadek przypada kilku spadkobiercom, zapis zwyk³y obci¹¿a ich w stosunku do wielkoœci ich udzia³ów spadkowych. Jednak¿e spadkodawca ma prawo postanowiæ inaczej w testamencie, co oznacza, ¿e mo¿e okreœliæ inny sposób obci¹¿enia spadkobierców zapisem zwyk³ym. 

Podstawa prawna: Art. 998 § 1 Kodeksu cywilnego stanowi, ¿e ""Je¿eli spadek przypada kilku spadkobiercom, zapis obci¹¿a ich w stosunku do wielkoœci ich udzia³ów spadkowych, chyba ¿e spadkodawca postanowi³ inaczej.""",True,False,[998]
27,"Question: Zgodnie z Kodeksem cywilnym, roszczenie z tytu³u wykonania zapisu zwyk³ego:
    
            a) nie przedawnia siê
            b) przedawnia siê z up³ywem lat piêciu od dnia wymagalnoœci zapisu
            c) przedawnia siê z up³ywem lat trzech od dnia wymagalnoœci zapisu.
            ",B,art. 981 w zw. z art. 970 k.c. ,"OdpowiedŸ: b) przedawnia siê z up³ywem lat piêciu od dnia wymagalnoœci zapisu

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, roszczenia maj¹tkowe, które nie s¹ zwi¹zane z prowadzeniem dzia³alnoœci gospodarczej, przedawniaj¹ siê z up³ywem lat szeœciu, a roszczenia o œwiadczenia okresowe oraz roszczenia zwi¹zane z prowadzeniem dzia³alnoœci gospodarczej przedawniaj¹ siê z up³ywem lat trzech (art. 118 Kodeksu cywilnego). Jednak¿e, w przypadku roszczeñ z tytu³u zapisu zwyk³ego, które s¹ roszczeniami maj¹tkowymi, stosuje siê ogólny termin przedawnienia wynosz¹cy szeœæ lat, ale zgodnie z art. 1007 § 1 Kodeksu cywilnego, roszczenie z tytu³u zapisu zwyk³ego przedawnia siê z up³ywem lat piêciu od dnia wymagalnoœci zapisu.

Podstawa prawna: art. 1007 § 1 Kodeksu cywilnego.",True,False,[1007]
28,"Question: Zgodnie z Kodeksem cywilnym, spadkobierca testamentowy nie mo¿e:
    
            a) odrzuciæ spadku w ¿adnym przypadku
            b) przyj¹æ spadku bez ograniczenia odpowiedzialnoœci za d³ugi spadkowe
            c) przyj¹æ spadku z wy³¹czeniem odpowiedzialnoœci za d³ugi spadkowe.
            ",C,art. 1012 k.c. ,"OdpowiedŸ poprawna: c) przyj¹æ spadku z wy³¹czeniem odpowiedzialnoœci za d³ugi spadkowe.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, spadkobierca ma mo¿liwoœæ przyjêcia spadku w jeden z dwóch sposobów: wprost (co oznacza pe³n¹ odpowiedzialnoœæ za d³ugi spadkowe) lub z dobrodziejstwem inwentarza (co oznacza ograniczon¹ odpowiedzialnoœæ za d³ugi spadkowe do wartoœci aktywów spadkowych). Nie ma jednak mo¿liwoœci przyjêcia spadku z ca³kowitym wy³¹czeniem odpowiedzialnoœci za d³ugi spadkowe. Odrzucenie spadku jest równie¿ mo¿liwe, co oznacza, ¿e spadkobierca nie przyjmuje ani aktywów, ani d³ugów spadkowych.

Podstawa prawna: Zgodnie z art. 1012 Kodeksu cywilnego, spadkobierca mo¿e spadek przyj¹æ wprost, z dobrodziejstwem inwentarza, albo spadek odrzuciæ. Art. 1031 § 2 Kodeksu cywilnego stanowi, ¿e przyjêcie spadku z dobrodziejstwem inwentarza ogranicza odpowiedzialnoœæ za d³ugi spadkowe do wartoœci stanu czynnego spadku. Nie ma jednak mo¿liwoœci przyjêcia spadku z ca³kowitym wy³¹czeniem odpowiedzialnoœci za d³ugi.",True,True,"[1012, 1031]"
29,"Question: Zgodnie z Kodeksem cywilnym, uchylenie siê od skutków prawnych umowy o dzia³ spadku zawartej pod wp³ywem b³êdu mo¿e nast¹piæ tylko wtedy, gdy b³¹d dotyczy³:
    
            a) wy³¹cznie stanu prawnego
            b) ka¿dego stanu faktycznego
            c) stanu faktycznego, który strony uwa¿a³y za niew¹tpliwy. 
            ",C,art. 1045 k.c. ,"OdpowiedŸ poprawna to: c) stanu faktycznego, który strony uwa¿a³y za niew¹tpliwy.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, uchylenie siê od skutków prawnych umowy zawartej pod wp³ywem b³êdu jest mo¿liwe, gdy b³¹d dotyczy stanu faktycznego, który strony uwa¿a³y za niew¹tpliwy. Oznacza to, ¿e b³¹d musi dotyczyæ okolicznoœci, które by³y dla stron oczywiste i nie budzi³y w¹tpliwoœci w momencie zawierania umowy. Tylko w takim przypadku mo¿na mówiæ o b³êdzie, który uzasadnia uchylenie siê od skutków prawnych umowy.

Podstawa prawna: Art. 918 § 1 Kodeksu cywilnego, który stanowi, ¿e uchylenie siê od skutków prawnych oœwiadczenia woli z³o¿onego pod wp³ywem b³êdu jest mo¿liwe, je¿eli b³¹d dotyczy³ treœci czynnoœci prawnej i by³ istotny, a tak¿e gdy dotyczy³ stanu faktycznego, który strony uwa¿a³y za niew¹tpliwy.",True,False,[918]
30,"Question: Zgodnie z Kodeksem cywilnym, spadkobierca ustawowy mo¿e przez umowê z przysz³ym spadkodawc¹ zrzec siê dziedziczenia po nim; umowa taka powinna byæ zawarta w formie:
    
            a) pisemnej
            b) pisemnej z podpisami notarialnie poœwiadczonymi
            c) aktu notarialnego.
            ",C,art. 1048 k.c.,"OdpowiedŸ: c) aktu notarialnego.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, umowa o zrzeczenie siê dziedziczenia musi byæ zawarta w formie aktu notarialnego. Jest to wymóg formalny, który ma na celu zapewnienie, ¿e strony umowy s¹ w pe³ni œwiadome konsekwencji prawnych swojego dzia³ania oraz ¿e umowa jest sporz¹dzona w sposób zgodny z prawem. Forma aktu notarialnego zapewnia równie¿, ¿e dokument jest sporz¹dzony przez osobê posiadaj¹c¹ odpowiednie kwalifikacje i wiedzê prawn¹, co minimalizuje ryzyko b³êdów i nieporozumieñ.

Podstawa prawna: Kodeks cywilny, art. 1048. Artyku³ ten stanowi, ¿e ""spadkobierca ustawowy mo¿e przez umowê z przysz³ym spadkodawc¹ zrzec siê dziedziczenia po nim. Umowa taka powinna byæ zawarta w formie aktu notarialnego.""",True,True,[1048]
10,"Question: Zgodnie z Kodeksem cywilnym, uprawnionemu do pobierania po¿ytków:
    
            a) przypadaj¹ po¿ytki naturalne, które zosta³y od³¹czone od rzeczy w czasie trwania jego uprawnienia, a po¿ytki cywilne – w stosunku do czasu trwania tego uprawnienia
            b) przypadaj¹ po¿ytki cywilne, które zosta³y od³¹czone od rzeczy w czasie trwania jego uprawnienia, a po¿ytki naturalne – w stosunku do czasu trwania tego uprawnienia
            c) przypadaj¹ po¿ytki naturalne – w stosunku do czasu trwania tego uprawnienia, a nie przypadaj¹ po¿ytki cywilne.
            ",A,art. 55 § 1 k.c.,"OdpowiedŸ poprawna to: a) przypadaj¹ po¿ytki naturalne, które zosta³y od³¹czone od rzeczy w czasie trwania jego uprawnienia, a po¿ytki cywilne – w stosunku do czasu trwania tego uprawnienia.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, po¿ytki naturalne to te, które s¹ od³¹czane od rzeczy, np. owoce z drzewa, a po¿ytki cywilne to korzyœci, które rzecz przynosi na podstawie stosunku prawnego, np. czynsz z najmu. Uprawniony do pobierania po¿ytków ma prawo do po¿ytków naturalnych, które zosta³y od³¹czone od rzeczy w czasie trwania jego uprawnienia. Natomiast po¿ytki cywilne przypadaj¹ mu proporcjonalnie do czasu trwania jego uprawnienia.

Podstawa prawna: Kodeks cywilny, art. 53. Artyku³ ten definiuje po¿ytki naturalne i cywilne oraz sposób ich przypisywania uprawnionemu.",True,False,[53]
11,"Question: Zgodnie z Kodeksem cywilnym, czynnoœæ prawna wywo³uje nie tylko skutki w niej wyra¿one, lecz równie¿ te, które:
    
            a) wynikaj¹ z ustawy, z orzecznictwa s¹dów i z ustalonych zwyczajów
            b) wynikaj¹ z ustawy, z zasad wspó³¿ycia spo³ecznego i z ustalonych zwyczajów
            c) wynikaj¹ z zasad wspó³¿ycia spo³ecznego, z orzecznictwa s¹dów i z ustalonych zwyczajów.
            ",B,art. 56 k.c.,"OdpowiedŸ poprawna to: b) wynikaj¹ z ustawy, z zasad wspó³¿ycia spo³ecznego i z ustalonych zwyczajów.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, czynnoœæ prawna wywo³uje nie tylko skutki w niej wyra¿one, lecz równie¿ te, które wynikaj¹ z ustawy, z zasad wspó³¿ycia spo³ecznego i z ustalonych zwyczajów. Oznacza to, ¿e skutki czynnoœci prawnej nie ograniczaj¹ siê jedynie do tego, co strony wyraŸnie w niej zawar³y, ale obejmuj¹ tak¿e te, które s¹ przewidziane przez przepisy prawa, wynikaj¹ z ogólnie przyjêtych norm spo³ecznych oraz z ustalonych zwyczajów.

Podstawa prawna: Art. 56 Kodeksu cywilnego (Dz.U. 1964 nr 16 poz. 93 z póŸn. zm.) stanowi: ""Czynnoœæ prawna wywo³uje nie tylko skutki w niej wyra¿one, lecz równie¿ te, które wynikaj¹ z ustawy, z zasad wspó³¿ycia spo³ecznego i z ustalonych zwyczajów.""",True,True,[56]
12,"Question: Zgodnie z Kodeksem cywilnym, je¿eli przedsiêbiorca otrzyma³ od osoby, z któr¹ pozostaje w sta³ych stosunkach gospodarczych, ofertê zawarcia umowy w ramach swej dzia³alnoœci, brak niezw³ocznej odpowiedzi poczytuje siê za:
    
            a) przyjêcie oferty
            b) odmowê przyjêcia oferty
            c) zaproszenie do negocjacji.
            ",A,art. 682 k.c.,"OdpowiedŸ: a) przyjêcie oferty

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, w sytuacji gdy przedsiêbiorca otrzymuje ofertê od osoby, z któr¹ pozostaje w sta³ych stosunkach gospodarczych, brak niezw³ocznej odpowiedzi na tê ofertê jest traktowany jako jej przyjêcie. Jest to wyj¹tek od ogólnej zasady, ¿e milczenie nie oznacza zgody, ale w kontekœcie sta³ych relacji gospodarczych miêdzy przedsiêbiorcami, takie domniemanie jest uzasadnione, poniewa¿ strony mog¹ mieæ ustalone praktyki dotycz¹ce sposobu zawierania umów.

Podstawa prawna: Kodeks cywilny, art. 682. Zgodnie z tym artyku³em, je¿eli przedsiêbiorca otrzyma³ ofertê od osoby, z któr¹ pozostaje w sta³ych stosunkach gospodarczych, brak niezw³ocznej odpowiedzi poczytuje siê za przyjêcie oferty, chyba ¿e co innego wynika z treœci oferty lub z okolicznoœci.",True,True,[682]
13,"Question: Zgodnie z Kodeksem cywilnym, pe³nomocnictwo ogólne obejmuje umocowanie:
    
            a) do czynnoœci zwyk³ego zarz¹du
            b) do czynnoœci przekraczaj¹cych zakres zwyk³ego zarz¹du
            c) do czynnoœci zwyk³ego zarz¹du oraz do czynnoœci przekraczaj¹cych zakres zwyk³ego zarz¹du.
            ",A,art. 98 zd. 1 k.c.,"OdpowiedŸ: a) do czynnoœci zwyk³ego zarz¹du

Wyjaœnienie: Pe³nomocnictwo ogólne, zgodnie z Kodeksem cywilnym, obejmuje umocowanie do dokonywania czynnoœci zwyk³ego zarz¹du. Oznacza to, ¿e pe³nomocnik mo¿e podejmowaæ decyzje i dzia³ania, które s¹ zwi¹zane z bie¿¹cym zarz¹dzaniem maj¹tkiem lub sprawami mocodawcy, ale nie mo¿e podejmowaæ czynnoœci, które przekraczaj¹ ten zakres, takie jak sprzeda¿ nieruchomoœci czy zaci¹ganie du¿ych zobowi¹zañ finansowych. Czynnoœci przekraczaj¹ce zakres zwyk³ego zarz¹du wymagaj¹ pe³nomocnictwa szczególnego.

Podstawa prawna: Zgodnie z art. 98 Kodeksu cywilnego, pe³nomocnictwo ogólne obejmuje umocowanie do czynnoœci zwyk³ego zarz¹du.",True,True,[98]
14,"Question: Zgodnie z Kodeksem cywilnym, termin pó³miesiêczny jest równy:
    
            a) czternastu dniom
            b) piêtnastu dniom
            c) dwóm tygodniom.
            ",B,art. 113 § 2 k.c.,"OdpowiedŸ: b) piêtnastu dniom

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, termin pó³miesiêczny wynosi piêtnaœcie dni. Jest to okreœlone w przepisach dotycz¹cych obliczania terminów. Kodeks cywilny w art. 112 stanowi, ¿e je¿eli termin jest oznaczony w tygodniach, miesi¹cach lub latach, to koñczy siê z up³ywem dnia, który nazw¹ lub dat¹ odpowiada pocz¹tkowemu dniowi terminu. Natomiast art. 114 Kodeksu cywilnego precyzuje, ¿e je¿eli termin jest oznaczony na pó³ miesi¹ca, to wynosi on piêtnaœcie dni.

Podstawa prawna: Kodeks cywilny, art. 114.",True,False,[114]
